"125.5","145.5","172.5","207.0","240.0","273.0","307.0","337.0","362.5","378.5","389.5","394.5","395.0","396.5"
"197.5","194.5","191.0","179.5","170.5","165.5","153.0","144.0","140.5","136.5","133.5","131.5","130.0","128.5"
"282.0","281.0","281.0","280.5","280.0","280.0","280.0","280.0","280.5","283.0","283.5","284.0","284.0","283.5","282.5","282.0","281.0","281.0","280.0","278.5"
"52.0","64.5","85.0","112.0","143.5","181.5","216.0","257.5","294.0","333.0","369.5","398.5","425.0","450.0","470.5","481.0","488.5","489.0","486.0","484.0"
"194.0","197.0","200.0","204.0","206.5","208.0"
"272.5","278.5","291.5","298.5","315.5","317.0"
"182.0","189.0","200.0","215.0","232.0","249.0"
"419.5","406.5","398.0","380.5","357.0","333.0"
"358.5","354.5","353.5","350.0","343.0"
"245.0","251.0","260.5","268.0","275.5"
"325.0","328.0","335.5","343.5","353.0","364.5","373.5","385.5","394.0","401.0","409.0","410.5"
"331.0","340.5","346.5","351.0","362.0","371.5","376.5","386.5","392.0","392.5","386.0","384.0"
"353.0","358.5","368.0","377.5","389.0","390.5"
"66.0","65.5","66.5","76.5","86.0","87.5"
