"132.0","138.5","153.5","180.0","209.0","239.5","268.5","294.5","314.0","330.5","340.5","347.0","350.5","352.5"
"181.0","177.5","176.5","172.5","168.0","163.0","158.5","154.5","151.0","147.5","145.0","143.5","141.0","139.5"
"191.5","187.5","185.5","185.5","185.5","188.0","193.5","199.5","203.5","208.0","214.5","216.0"
"131.5","136.5","147.5","160.5","178.5","197.0","213.0","227.5","236.5","243.5","245.5","247.0"
"309.0","305.5","301.5","294.5","289.0","283.5","277.5","270.0","258.5","257.0"
"114.0","119.5","130.5","146.0","162.5","179.0","195.5","211.5","229.0","231.0"
"172.0","181.0","195.0","218.0","241.0","259.5","277.5","289.0","295.5","294.5"
"277.0","274.5","270.0","262.5","257.5","254.5","252.5","252.5","252.5","259.5"
"139.0","153.5","178.0","206.5","236.5","263.5","286.5","302.0","313.0","319.0"
"359.0","357.0","349.5","340.5","331.5","323.5","317.0","313.0","310.0","306.5"
"264.5","256.5","245.5","232.5","218.5","205.0","192.0","180.5","170.5","164.5","161.5","161.0","161.0","171.0","188.5","212.5","235.0","255.5","270.5","286.5","300.0","302.0"
"325.0","329.5","338.0","352.5","369.5","389.0","408.5","425.5","437.5","447.0","453.0","456.0","457.0","457.0","452.5","445.0","437.5","428.0","420.0","411.0","403.0","401.0"
"296.5","302.5","310.5","321.0","332.5","343.0","353.0","363.5","375.0","389.5","391.5"
"368.0","376.5","384.5","395.5","407.0","418.0","428.0","437.0","445.0","453.0","454.5"
