"159.0","162.5","171.0","184.5","203.0","224.0","246.0","268.5","292.0","315.0","336.0","350.0","359.5","361.0"
"216.5","216.5","216.5","216.0","211.5","206.5","202.0","199.5","197.0","195.5","194.0","192.5","190.5","189.0"
"250.0","252.5","255.5","260.5","264.5","268.5","273.0","278.0","283.5","288.5","291.0","293.0","294.5","296.0","296.5","297.0","297.0","297.0","295.0","292.5","287.5","279.5","277.5"
"143.5","158.0","165.5","181.0","192.0","213.0","233.5","252.5","270.0","294.0","314.5","334.5","347.5","367.5","379.0","393.5","399.5","405.0","410.5","411.5","410.5","406.0","404.5"
"212.0","223.0","234.5","243.5","251.0","252.5"
"271.5","272.5","272.5","272.5","272.5","272.5"
"194.0","207.0","225.5","241.5","260.5","262.0"
"324.5","321.0","307.5","300.0","293.5","291.5"
"365.0","359.0","351.5","341.5","328.5","327.0"
"260.5","264.5","268.0","270.0","274.0","275.5"
"325.5","336.0","347.0","360.0","372.0","385.0","395.0","397.0"
"308.5","316.5","321.0","323.5","326.0","328.5","329.0","330.5"
"322.0","325.0","332.5","343.0","352.0","362.5","369.5","371.0"
"102.0","107.5","112.5","116.0","121.5","131.5","136.5","138.5"
