"153.0","165.5","183.0","209.5","239.5","271.5","305.0","335.0","355.0","369.5","379.5","387.0","391.0","392.5"
"245.5","245.0","245.0","241.5","229.5","221.5","217.0","209.0","204.0","202.0","200.5","199.5","198.0","196.5"
"276.0","275.5","275.5","277.5","280.5","283.0","286.5","289.5","291.0","291.0","291.0","290.5","287.5","285.0","282.0","278.0","271.5","270.0"
"164.0","176.0","194.5","221.0","255.5","290.0","320.0","347.5","375.5","398.0","421.0","440.0","449.5","454.5","455.5","455.5","440.0","438.0"
"198.5","209.5","219.5","229.0","235.5","237.0"
"294.5","295.5","295.5","297.5","304.5","306.5"
"178.0","190.0","205.0","219.5","240.5","242.0"
"376.0","364.5","352.5","343.5","330.0","328.0"
"358.0","351.0","342.0","327.5","318.0","307.5","306.0"
"240.5","242.5","248.0","266.5","281.0","294.0","296.0"
"315.0","323.5","334.5","348.0","367.5","386.5","401.5","416.0","426.0","434.5","440.0","441.5"
"306.0","311.0","318.5","323.5","335.5","346.5","351.0","354.5","355.0","354.5","348.5","347.0"
"373.0","376.5","384.0","392.5","401.0","411.5"
"138.5","141.5","148.5","160.5","168.0","189.5"
