"195.0","208.5","217.0","232.0","248.5","268.0","289.0","309.0","325.5","340.0","350.5","358.0","363.0","365.0"
"209.0","205.5","203.5","199.0","196.5","194.5","192.0","187.5","183.0","179.5","177.0","175.5","175.0","173.5"
"290.5","290.5","290.5","290.5","290.5","290.5","290.5","290.0","289.0","287.0","285.5","285.0","284.5","284.0","284.0","283.5","283.5","283.5","283.0","282.5","281.5","280.0","279.5","278.0","277.5","276.0","275.0","274.0","271.5","268.0","261.0","251.5","250.0"
"135.5","140.0","143.0","151.0","159.0","164.0","175.0","187.0","195.0","212.0","220.0","237.5","247.0","265.0","279.0","292.5","313.0","324.5","344.0","361.0","372.0","390.0","398.5","407.5","418.0","423.0","425.5","427.5","427.5","427.5","419.5","408.5","406.5"
"210.5","215.5","216.0","216.5","216.5","216.5","215.0","213.5"
"246.0","249.5","257.0","263.5","267.5","277.0","285.0","287.0"
"166.0","173.0","183.0","194.0","208.0","219.0","227.0","229.0"
"362.0","356.5","352.5","349.5","343.0","334.0","328.5","327.0"
"372.5","370.0","365.0","358.5","349.0","341.0","335.5","333.5"
"231.0","237.0","240.5","243.5","249.5","261.0","267.5","269.0"
"329.0","332.5","337.5","343.5","353.0","363.5","370.5","379.0","385.5","390.5","392.0"
"316.0","319.5","321.0","323.5","329.0","340.5","346.0","357.5","368.5","373.0","374.5"
"332.0","336.0","338.5","340.5","343.0","347.0"
"121.0","129.5","133.5","138.0","140.0","128.0"
