"148.5","145.0","141.5","139.0","136.5","136.5","136.5","149.0","172.0","202.5","236.0","269.5","305.5","339.0","368.5","393.0","409.0","422.0","430.5","435.0","435.5","430.5","428.5"
"221.5","219.0","218.5","216.0","214.0","213.5","210.5","202.0","194.0","185.5","173.0","167.0","155.0","145.0","140.5","132.5","125.5","121.5","119.0","117.5","116.5","115.5","114.0"
"288.5","289.5","289.5","289.5","289.5","289.5","291.5","294.0","296.0","297.0","299.0","299.5","300.0","300.0","300.0","300.0","300.0","300.0","301.0"
"88.5","102.0","120.0","149.0","183.5","217.0","260.5","299.0","340.0","375.5","412.5","444.0","470.0","492.0","503.0","508.5","509.0","503.0","501.0"
"235.5","238.0","238.5","240.0","240.0","240.5"
"278.5","289.5","296.5","306.0","318.5","320.0"
"192.5","195.0","202.0","216.5","234.5","253.5","255.5"
"437.5","437.5","430.5","409.5","385.0","357.5","355.5"
"353.0","358.0","357.5","352.5","344.5","343.0"
"247.0","249.5","259.5","268.0","285.5","287.0"
"323.0","326.5","333.5","343.5","355.5","367.5","381.0","393.0","401.5","408.0","413.5","416.0","416.0"
"331.5","338.5","345.0","350.0","366.0","377.0","396.5","414.5","425.5","431.5","435.0","435.0","424.5"
"391.5","398.5","409.0","423.0","435.5","437.5"
"58.5","62.0","67.5","82.5","90.0","92.0"
