"204.0","209.0","218.0","230.5","245.5","263.0","281.5","299.5","313.5","327.0","336.5","343.0","346.5","348.0"
"243.5","243.0","242.5","238.5","231.0","225.0","221.5","220.5","219.0","218.0","217.0","216.5","215.5","214.0"
"282.5","286.0","286.0","287.5","289.5","291.5","293.5","296.0","299.0","302.0","304.0","305.5","307.5","309.0","310.0","310.5","310.5","310.5","307.5","303.5","302.0"
"142.0","151.0","160.0","166.0","185.0","197.0","216.5","240.5","266.0","291.0","317.0","343.5","370.0","396.0","418.0","438.5","451.5","466.5","473.5","474.0","476.0"
"241.5","242.5","242.5","242.5","242.5","242.5","242.5","242.5"
"308.0","317.0","322.0","328.5","340.0","345.5","352.5","354.0"
"205.0","212.0","222.5","235.0","252.5","266.5","282.5","284.0"
"423.5","414.5","405.0","399.0","385.0","377.5","370.5","369.0"
"387.5","385.0","379.5","371.5","360.5","350.0","342.5","335.5","333.5"
"281.5","285.5","291.5","295.5","304.0","316.0","321.0","328.5","330.5"
"327.0","333.5","341.5","351.0","363.5","375.5","387.5","397.0","408.0","409.5"
"359.5","366.0","371.0","374.0","378.5","389.5","398.0","403.5","414.5","416.0"
"331.0","334.5","338.5","343.0","348.5","358.5","367.0","368.5"
"148.5","153.5","161.5","166.0","171.5","183.5","189.5","191.5"
