"193.5","209.0","218.5","232.0","253.5","277.5","304.5","327.0","349.5","367.5","379.0","387.5","392.0","394.0"
"219.5","217.5","217.0","213.5","205.0","198.5","194.5","192.5","189.5","186.5","185.0","184.5","184.5","185.0"
"280.0","281.5","282.5","285.5","289.5","292.0","295.0","297.0","299.0","299.5","299.5","297.5","295.0","292.0","288.0","286.5"
"140.0","150.0","166.0","192.0","225.0","263.0","296.5","336.0","369.5","393.0","408.5","422.5","428.0","432.0","432.0","432.5"
"220.0","228.5","238.5","247.5","253.0","254.5"
"273.0","274.0","274.0","274.0","276.0","277.5"
"190.0","194.0","205.5","221.5","241.0","263.0","264.5"
"355.0","351.5","344.5","328.5","312.0","299.0","297.0"
"348.0","343.5","337.5","329.5","325.0","323.5"
"234.5","241.5","253.0","267.5","277.0","279.0"
"333.0","341.5","352.5","368.0","388.0","410.0","432.0","450.0","462.5","472.0","478.5","480.0"
"294.0","296.5","301.5","317.0","329.5","345.0","355.0","364.0","367.0","367.0","358.5","357.0"
"392.0","396.5","401.5","409.0","418.0","419.5"
"99.0","112.0","120.0","137.0","157.0","158.5"
