"151.5","157.0","160.0","164.5","172.0","173.5"
"122.0","126.5","129.0","135.5","150.5","152.0"
"120.0","126.5","132.0","139.0","150.0","163.0","177.0","190.0","201.0","207.0","210.5","212.0","212.0","210.5","200.5","186.0","164.5","141.0","116.5","91.5","67.0","65.5"
"217.5","219.0","219.5","221.5","224.0","226.0","228.5","231.0","233.0","234.0","235.5","236.0","237.0","238.5","243.5","254.5","269.5","283.0","298.0","311.5","322.0","323.5"
"180.5","184.0","184.0","184.0","184.0","184.0","184.5","185.5","186.0","186.5","187.0","187.0","187.5"
"270.0","274.0","280.5","297.5","316.5","337.5","358.5","379.0","393.0","404.0","411.0","415.5","417.5"
"183.5","187.5","194.0","202.5","211.0","217.5","224.0","227.5","233.5"
"272.5","277.0","284.0","294.5","305.5","313.5","321.0","325.5","329.0"
"227.5","220.0","212.5","202.5","192.5"
"265.0","270.0","272.5","279.5","286.5"
"276.5","281.0","287.5","295.0","304.5","314.0","327.0","337.0","348.0","357.5","362.5","366.0","367.0","367.0","365.5","362.0","358.0","355.5","353.5","352.5","350.5","348.5","345.5","333.5","321.0","319.0"
"270.0","268.5","268.5","268.0","267.5","265.5","265.0","264.5","264.5","264.5","265.0","272.5","284.5","305.5","327.5","350.0","369.5","383.0","390.5","394.0","394.5","394.5","391.5","374.5","352.0","350.0"
"302.0","304.0","304.0","304.0","300.5","293.5","285.0","275.0","266.5","256.0","244.0","235.0"
"261.0","265.0","272.0","282.0","300.5","323.5","344.5","362.0","375.5","388.0","400.0","411.0"
