"81.5","95.5","117.5","152.0","189.5","233.5","281.0","328.0","371.0","411.0","443.5","468.5","483.0","491.5","494.5","494.0","492.5"
"193.0","189.5","185.5","175.0","168.0","155.5","143.0","129.0","118.0","113.5","107.0","100.0","97.0","95.5","95.0","95.0","93.0"
"279.5","277.0","277.0","277.5","280.0","284.0","288.0","292.0","297.0","300.0","303.5","304.5","305.0","306.0","307.0","308.5","309.0","310.0","312.0","313.5","311.5"
"40.5","56.5","74.5","102.0","134.0","165.5","205.5","242.5","283.5","319.5","350.0","384.5","415.5","436.5","454.5","472.0","479.0","483.5","484.0","484.0","459.5"
"201.5","201.0","204.0","209.0","215.0","219.5","226.0","227.5"
"240.5","245.5","257.5","267.0","284.5","294.0","311.0","313.0"
"185.0","181.0","188.5","202.5","220.0","241.5","263.0","265.0"
"425.5","426.0","418.0","403.5","381.5","356.5","330.0","328.0"
"386.5","382.5","379.5","377.0","372.5","367.0","360.5","350.5"
"190.5","188.0","189.5","195.0","212.0","231.0","246.0","262.5"
"337.0","338.5","341.5","349.0","362.5","373.0","387.0","397.0","409.0","421.0","431.0","433.0"
"304.0","309.0","318.5","326.0","343.0","352.0","367.0","373.5","380.5","389.0","392.0","394.0"
"407.0","418.5","432.5","450.0","451.5"
"54.0","61.5","69.0","83.5","85.0"
