"201.0","217.0","238.5","267.5","300.0","334.0","364.0","389.0","404.5","415.5","418.5","418.5","418.5"
"244.5","241.0","230.0","221.0","216.0","206.0","199.5","198.0","197.0","197.0","197.0","196.5","194.5"
"297.0","295.5","295.5","296.0","298.5","301.0","304.5","309.0","314.0","319.0","322.0","323.0","323.5","323.5","323.0","319.5","318.0"
"145.5","158.0","167.5","186.0","214.0","242.5","277.0","315.5","345.0","369.5","394.0","408.0","420.5","427.0","431.5","434.0","435.5"
"206.5","209.5","217.0","229.0","241.5","259.0","268.5","270.5"
"298.5","293.5","287.0","284.0","284.0","285.5","291.0","292.5"
"200.0","206.0","217.0","236.5","258.5","282.5","302.5","304.5"
"377.0","377.0","372.5","355.0","335.5","317.5","297.0","295.5"
"378.5","375.5","368.5","354.0","341.5","333.5","331.5"
"214.0","216.5","221.0","240.5","262.5","274.0","275.5"
"344.0","353.0","364.5","377.5","396.5","414.5","427.5","437.5","445.5","451.5","453.5","455.0"
"296.5","300.0","314.5","322.0","332.5","342.5","345.5","347.0","347.0","335.5","324.5","323.0"
"358.0","360.5","367.5","375.0","386.5","397.0","409.0","411.0"
"114.0","116.5","126.5","137.5","150.5","163.0","175.0","177.0"
