"85.5","91.0","94.5","99.0","102.5","107.5","110.5","115.0","118.5","121.5","123.0","124.5","125.0","125.0","125.0","125.0","123.5"
"131.5","133.5","133.5","136.0","138.0","140.5","142.5","144.5","146.0","147.5","148.5","149.0","149.5","150.0","150.5","151.0","153.0"
"83.0","85.5","90.5","97.5","105.5","118.0","130.5","146.0","157.0","167.5","175.5","180.5","183.0","185.0","185.5","185.5","180.5","173.0","163.0","148.0","133.5","117.0","102.5","87.5","74.0","61.5","52.0","42.5","37.0"
"199.0","195.5","194.5","192.0","189.5","185.5","181.5","176.0","172.5","168.0","165.5","164.5","163.5","163.0","163.0","163.5","168.5","177.0","189.5","205.5","221.5","236.5","252.5","267.5","283.0","298.5","311.0","321.5","326.0"
"134.5","136.0","136.0","136.5","137.0","138.0","138.5","139.0","139.5","140.5","141.5","142.5","143.5","143.5","143.5","143.5","142.0","141.5","140.5","140.5","140.5","140.5"
"223.0","226.0","229.0","233.0","238.5","247.5","257.5","270.0","282.0","295.5","309.0","323.5","337.0","350.0","362.5","372.0","379.0","383.5","386.0","386.5","382.5","368.0"
"144.5","141.5","146.5","153.5","160.5","170.5","180.5","190.0","200.5","209.5","217.0","226.0","231.5","235.0","237.0","238.0","236.0"
"223.5","223.5","225.0","227.5","230.5","234.5","238.5","242.5","246.5","250.5","253.0","256.0","257.5","259.0","259.5","260.0","259.0"
"212.5","210.0","209.5","206.0","198.0","189.5","178.0","166.5","165.0"
"181.5","182.5","187.5","196.5","208.0","219.0","229.0","240.0","241.5"
"265.5","265.5","274.5","287.5","303.0","320.5","340.0","360.5","380.0","395.5","413.0","423.5","433.0","439.0","442.5","443.5","443.5","442.0","435.5","428.0","420.0","411.5","404.0","398.0","392.0","385.0","377.0","367.0","356.5","348.0","341.0","338.5","335.5"
"239.5","231.0","226.0","219.0","212.5","206.5","202.0","198.5","196.0","196.0","196.0","198.0","204.0","211.0","220.0","228.5","241.5","257.5","272.5","287.0","299.5","310.0","317.0","321.5","325.0","325.5","325.5","317.5","306.0","291.5","277.0","256.0","235.5"
"342.0","338.5","338.5","336.0","330.5","324.0","315.0","301.0","285.0","261.5","231.5","199.5","197.5"
"200.0","203.5","206.0","210.5","218.0","226.5","239.5","257.0","279.0","308.0","339.0","371.0","372.5"
