"195.0","203.0","216.5","234.0","260.0","284.5","308.0","326.5","341.0","350.5","355.5","357.0"
"251.0","248.0","248.0","245.5","240.0","232.0","226.0","224.0","223.0","223.0","223.0","221.5"
"301.5","300.5","300.5","299.5","299.0","299.0","299.0","299.0","299.5","302.0","303.0","303.5","303.5","303.5","302.5","300.5","298.0","295.0","293.5"
"214.5","220.0","233.5","243.0","263.5","279.0","298.5","318.5","345.5","370.5","390.5","402.5","420.5","428.0","437.0","442.5","443.0","441.0","439.5"
"224.5","225.5","226.5","232.5","238.5","245.0","250.0","251.5"
"329.5","326.0","322.5","316.0","309.5","305.5","304.0","302.0"
"223.0","232.5","239.5","251.5","262.5","264.0"
"375.5","373.0","369.0","357.5","352.0","350.0"
"365.0","362.0","358.5","353.0","346.5","340.0","334.0","332.5"
"284.5","289.0","293.0","296.5","300.0","308.5","314.5","316.0"
"343.5","348.5","357.5","367.0","377.0","389.5","401.0","411.5","419.5","421.0"
"330.0","334.5","340.5","345.0","347.5","350.0","351.5","353.5","354.0","355.0"
"425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5"
"172.0","175.0","184.0","190.0","195.5","208.0","215.5","217.0"
