"116.0","136.5","165.5","205.0","248.5","292.5","336.5","375.5","408.0","432.5","445.5","447.5"
"221.0","216.5","200.5","182.5","165.5","145.0","123.5","112.5","98.5","90.5","87.0","85.0"
"298.0","295.0","295.0","295.0","295.0","297.0","299.5","301.0","305.0","309.0","313.0","315.5","316.5","316.5","317.5","319.0","320.0","321.5"
"39.0","54.5","73.0","105.0","138.0","178.0","217.5","263.5","311.5","353.0","396.0","434.5","468.5","489.0","502.5","509.5","511.0","513.0"
"210.0","214.5","222.0","230.5","238.5","242.5","244.0"
"263.5","270.0","284.5","296.0","317.5","336.0","338.0"
"190.0","192.0","196.0","209.5","227.5","251.0","277.0","278.5"
"471.5","468.5","458.5","440.5","417.0","386.5","354.0","352.5"
"396.5","392.5","386.0","384.5"
"214.0","221.0","240.0","241.5"
"350.0","358.0","369.0","381.5","393.5","406.5","419.0","429.0","441.0","443.0"
"354.5","368.5","375.5","389.5","398.5","409.5","420.5","425.5","427.5","429.0"
"379.0","388.5","401.5","403.5"
"38.0","43.5","56.5","58.5"
