"128.5","134.0","140.0","149.0","156.0","161.5","167.5","169.5","171.0"
"92.5","101.0","107.5","117.0","125.0","131.5","138.0","144.0","146.0"
"79.0","82.0","92.5","110.5","131.5","152.0","166.0","177.0","183.0","186.5","188.0","188.0","187.0","186.0","185.5","185.5","185.0","183.0","173.0","155.0","133.0","108.5","86.0","68.5","58.0","51.5","48.5","47.0","46.5","46.5","56.5","58.0"
"202.5","204.0","204.0","203.0","200.0","197.5","196.0","195.0","194.5","194.5","194.5","195.0","195.5","196.0","196.5","197.0","197.5","201.0","211.0","229.0","252.0","278.5","303.5","323.5","336.0","345.5","352.0","355.0","355.5","355.0","345.0","343.5"
"145.5","143.5","143.0","141.0","139.5","139.0","138.5","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","138.0","139.0","141.0"
"250.5","254.5","261.0","274.5","295.0","319.0","348.5","375.5","399.0","422.0","438.5","453.0","462.5","469.0","473.0","474.5","474.5","473.5"
"209.0","207.0","205.5","197.5","188.0","175.5","160.5","150.0","148.5"
"219.0","222.0","227.0","236.0","247.5","257.5","268.0","274.0","275.5"
"141.5","143.0","143.0","145.5","150.5","157.0","166.0","180.5","193.5","207.0","217.0","225.5","232.5","237.0","240.0","242.0","244.0","246.0"
"256.5","260.0","264.0","271.5","281.5","295.5","309.5","327.0","341.0","354.0","363.0","370.0","377.0","381.0","383.0","384.0","384.5","386.0"
"318.5","324.0","338.0","359.0","377.5","393.5","410.0","420.5","428.5","434.0","436.5","437.0","437.0","431.0","424.5","418.5","409.0","400.0","394.0","388.5","382.5","378.5","375.0","372.5","370.5","368.5","363.0","355.0"
"260.5","255.5","245.5","234.0","224.0","216.5","211.5","209.0","209.0","209.0","210.5","219.0","231.5","251.0","278.0","307.5","338.0","367.0","391.0","409.5","425.5","436.0","444.0","449.5","452.0","453.0","449.5","432.0"
"344.0","342.5","340.5","336.0","327.5","318.0","306.0","293.5","282.5","270.5","256.0","254.0"
"246.0","254.5","263.5","279.0","303.0","328.0","354.0","379.5","403.0","424.5","453.0","454.5"
