"173.0","196.5","220.0","246.0","271.5","297.5","321.5","342.0","362.5","376.5","389.0","394.5","396.5"
"191.5","187.0","178.0","171.0","167.0","158.0","148.0","143.5","141.0","138.5","135.0","130.5","129.0"
"285.0","280.0","278.5","277.5","275.5","275.5","275.5","275.5","275.5","277.0","279.5","282.5","286.5","289.5","291.5","294.5","297.0","300.0","302.0"
"63.0","64.0","78.5","106.5","135.5","165.5","200.5","238.5","271.0","309.5","344.0","371.5","396.0","413.5","424.5","432.5","438.5","438.0","436.5"
"218.5","223.0","228.0","235.0","241.0","243.0"
"248.5","254.5","264.0","269.0","274.0","275.5"
"198.5","204.0","213.0","224.5","240.0","241.5"
"373.0","370.5","359.0","351.5","333.0","331.0"
"355.0","348.0","342.0","333.5","324.0","322.0"
"214.5","223.5","238.5","250.5","267.0","268.5"
"324.0","328.5","337.5","346.0","355.5","366.5","373.5","381.0","389.5","391.0"
"316.5","321.0","326.5","339.5","346.5","359.5","368.5","373.0","376.5","378.0"
"338.5","345.5","358.0","371.0","388.5","390.0"
"65.5","68.0","76.5","85.0","92.5","94.0"
