"195.0","229.0","262.5","299.5","334.5","365.5","391.0","408.5","418.5","420.0"
"203.0","196.5","193.0","183.5","172.5","168.0","163.0","154.0","147.0","145.5"
"280.5","283.5","287.5","292.5","297.0","301.0","304.5","307.5","310.0","312.0","314.0","315.5","316.5","316.5","317.5"
"95.0","115.5","138.5","170.0","211.5","247.5","289.5","329.0","368.0","399.5","425.0","445.5","454.5","458.5","460.0"
"231.5","238.5","242.0","245.5","246.5","248.5"
"249.5","257.5","265.0","271.0","287.5","289.5"
"211.0","216.0","226.5","241.5","260.5","262.5"
"376.5","374.0","362.5","349.5","328.5","327.0"
"359.5","354.5","348.0","339.5","338.0"
"239.0","245.0","257.0","267.0","268.5"
"326.0","333.0","342.5","352.0","364.5","373.5","382.5","384.5"
"317.0","321.0","326.0","337.5","345.0","348.5","350.0","351.5"
"370.0","376.5","389.5","403.0","423.5","425.0"
"91.0","97.5","110.0","117.0","132.0","133.5"
