"122.5","131.0","144.0","158.5","171.0","182.0","185.5"
"105.0","116.0","129.5","146.0","156.0","169.0","184.0"
"114.5","124.0","149.0","178.0","205.0","220.5","228.5","230.0","224.0","202.5","174.5","145.0","117.0","92.5","78.5","71.0","67.0","66.0","66.0","82.5","84.0"
"226.0","221.0","217.5","212.0","209.0","208.5","208.0","211.0","216.5","232.5","254.5","280.5","308.0","332.0","349.0","359.0","364.5","367.5","368.0","356.5","355.0"
"169.0","167.0","166.5","165.5","164.0","163.5","163.0","161.5","161.0","161.0","161.0","161.0","161.0","161.5","165.0","169.5","171.0"
"257.5","262.5","272.0","289.5","318.5","350.0","382.0","414.5","442.5","463.0","482.0","495.5","508.0","520.0","530.5","540.5","542.0"
"240.5","240.0","239.0","235.5","229.0","221.0","212.5","205.0","193.0","178.0"
"208.0","214.0","221.0","231.0","243.0","254.5","264.5","271.5","279.5","285.5"
"169.5","181.5","191.0","202.5","213.5","226.5","238.0","249.0","257.0","263.0","267.0","272.5","274.0"
"263.5","275.5","287.0","300.0","312.5","324.5","334.5","342.5","347.5","351.5","353.5","355.0","357.0"
"318.0","334.5","356.0","373.5","391.5","404.0","414.0","421.0","424.5","424.5","424.5","418.5","410.0","398.5","387.0","376.0","366.5","358.0","350.5","345.5","339.0","337.5"
"235.5","226.0","219.5","214.5","211.0","209.0","209.0","209.5","216.0","228.0","247.5","274.0","302.0","330.5","358.0","384.0","406.0","422.5","435.5","445.0","452.0","453.5"
"337.0","336.5","336.5","335.5","331.0","324.5","314.5","301.5","287.5","268.5","234.5","233.0"
"229.5","235.0","245.5","262.5","287.0","313.0","340.5","371.0","403.5","435.0","482.5","484.0"
