"133.5","128.0","124.5","124.0","124.5","131.5","151.0","175.0","208.5","242.5","278.0","311.0","338.0","357.0","369.0","375.5","379.0","381.0"
"138.5","132.5","129.5","128.5","128.0","128.0","128.0","128.0","125.5","122.5","119.5","115.5","111.5","108.0","105.5","104.0","102.5","100.5"
"184.5","184.5","185.5","188.0","193.5","201.0","208.5","216.0","222.5","229.0","231.0"
"90.0","93.5","102.0","113.0","128.5","145.0","160.0","172.0","178.5","181.5","183.0"
"293.5","293.5","293.5","291.5","288.0","282.5","276.5","275.0"
"78.0","87.5","97.5","113.5","128.0","143.5","159.5","161.0"
"195.5","202.0","214.0","231.0","251.0","269.0","285.0","295.0","301.5","304.0","299.5","297.5"
"241.0","238.5","236.0","231.0","225.5","221.0","218.5","217.5","217.5","217.5","222.0","223.5"
"142.0","142.0","157.5","184.0","212.5","243.5","272.5","295.0","311.5","323.5","333.0","339.0","344.5","346.0"
"303.5","308.5","306.5","299.0","291.5","285.0","279.0","273.0","269.0","265.5","263.5","262.5","261.5","260.0"
"267.5","263.0","256.0","248.0","238.0","224.0","214.0","203.5","196.0","192.0","190.0","190.0","190.0","197.5","209.5","227.5","243.0","258.0","269.0","281.0","292.5","301.5"
"286.0","289.0","294.5","304.5","318.5","335.5","349.5","363.0","375.5","383.5","388.0","390.5","391.5","391.5","389.5","383.5","377.0","371.0","367.0","362.0","355.5","347.0"
"293.5","299.5","307.5","317.0","328.5","340.5","354.0","375.0","376.5"
"328.0","337.0","346.0","357.5","369.5","381.5","391.5","401.5","403.5"
