"195.0","198.5","223.0","247.0","272.5","299.0","324.5","345.5","365.5","378.5","387.5","391.5","393.0"
"245.5","245.0","243.5","236.0","227.0","222.5","220.5","219.0","217.0","216.5","215.0","213.5","211.5"
"301.5","301.5","301.5","301.5","302.0","303.0","304.5","306.0","308.5","311.5","314.0","316.0","316.5","316.5","316.5","316.5","316.0","315.0","314.0","312.0","309.5","308.0"
"170.5","173.5","183.0","189.5","206.5","218.5","240.0","262.5","287.0","310.0","331.0","350.0","370.5","393.5","408.5","422.5","429.0","436.0","439.5","439.5","434.0","432.5"
"230.5","229.5","230.5","235.5","241.5","248.0","253.0","254.5"
"316.5","308.5","303.0","300.0","299.0","298.0","298.0","296.5"
"220.5","227.5","234.5","243.5","245.5"
"372.0","363.5","355.5","350.0","348.5"
"373.5","365.5","356.5","349.5","348.0"
"271.0","276.5","285.5","291.5","293.0"
"333.5","343.0","350.0","359.5","372.5","386.5","400.5","414.0","427.5","437.5","444.0","448.5","450.0"
"317.5","322.5","322.5","324.0","329.5","338.0","344.5","347.0","349.5","350.5","351.5","351.5","352.5"
"443.0","445.5","448.5","452.5","458.0","465.0","471.5","478.0","479.5"
"193.0","196.0","207.5","215.5","228.5","240.5","253.0","267.5","269.0"
