"158.0","160.5","161.5","166.0","171.0","177.0","181.0","185.5","190.0","193.5","198.0","200.0"
"112.0","116.5","121.5","127.5","136.0","144.5","151.0","157.5","163.0","168.0","173.0","175.0"
"139.0","142.5","150.5","160.5","173.0","181.0","186.5","190.0","193.0","193.5","193.5","188.5","180.5","171.0","162.5","153.5","144.0","136.5","131.0","126.5","123.0","121.0","120.5","122.0"
"214.5","212.0","211.5","209.5","207.0","206.5","206.5","206.5","206.5","207.5","214.0","226.0","238.5","253.0","267.5","283.5","299.0","311.0","320.5","327.5","332.0","335.0","335.5","334.0"
"170.5","172.0","173.0","174.0","175.5","176.0","177.0","177.5","178.0","178.0","178.0","178.0","178.0","178.0","178.0","177.5","180.5"
"270.0","274.5","281.0","294.0","313.0","333.5","356.0","379.0","400.0","416.0","431.0","440.0","445.5","449.0","449.5","446.0","428.0"
"233.0","229.0","224.5","219.5","212.0","199.0","186.0"
"228.5","237.5","245.0","253.5","265.0","279.5","291.5"
"164.0","168.0","175.5","187.5","199.0","207.5","217.0","224.5","234.5"
"274.5","277.0","280.5","289.0","298.0","305.0","312.5","318.5","321.0"
"302.0","311.5","329.5","350.5","372.5","393.0","406.5","415.5","419.5","421.0","422.0","422.0","420.5","416.0","413.0","409.0","405.0","401.5","397.5","394.0","390.5","385.5","379.5","375.0","370.0","364.0","355.5","339.0","333.5","332.0"
"265.5","260.0","250.5","242.0","234.0","228.0","223.5","221.5","221.5","221.5","224.5","234.0","248.0","265.0","284.0","304.0","324.0","345.0","363.0","380.0","391.5","403.0","411.0","415.5","417.5","418.0","415.5","398.5","374.5","372.5"
"341.0","338.5","333.5","325.5","317.0","307.0","295.5","286.0","277.5","271.5","268.0","263.0","261.5"
"255.5","261.0","275.5","297.5","319.5","340.5","360.5","378.5","389.5","397.5","402.5","408.5","410.5"
