"147.0","150.0","154.0","161.0","168.0","175.5","180.5","184.5","186.5","188.0"
"96.5","98.5","103.0","110.5","119.5","128.0","135.0","143.5","152.0","153.5"
"133.5","139.0","150.0","164.0","180.5","193.5","203.0","209.0","212.5","214.5","214.5","211.5","202.5","189.5","175.5","161.0","147.5","134.5","121.0","108.5","97.0","88.0","81.0","76.0","73.5","74.0"
"202.5","200.0","198.5","194.0","189.5","188.0","187.5","187.5","187.5","189.5","194.5","202.0","212.5","228.0","245.5","264.5","285.0","306.5","326.0","343.0","357.5","369.0","377.5","384.0","388.5","391.0"
"159.5","161.0","164.0","169.5","175.0","179.5","182.0","183.0","183.5","183.5","183.5","183.5","183.0","182.5","181.0","181.0","181.0"
"248.0","250.5","257.5","272.5","290.5","315.5","340.5","362.5","386.5","406.0","419.0","428.5","433.5","435.5","435.5","428.0","426.0"
"215.0","216.5","216.5","216.0","213.0","209.0","201.0","190.0"
"217.0","221.5","228.5","236.5","249.0","258.5","270.0","282.0"
"181.5","185.0","191.0","201.5","213.0","228.5","240.5","254.0","263.0","270.5","275.0","277.0"
"263.0","265.0","270.0","278.5","288.5","301.0","309.5","318.5","324.5","329.0","331.5","333.0"
"287.5","287.5","295.0","317.5","344.5","371.0","390.5","405.5","416.0","423.5","428.5","432.5","434.5","437.0","438.0","438.0","438.0","436.5","435.5","433.0","430.0","426.0","421.5","416.0","410.5","404.0","399.0","394.0","386.0","378.0"
"230.0","225.0","218.5","208.5","199.0","191.5","187.0","185.0","184.5","184.5","185.0","188.0","194.5","202.0","215.0","233.0","252.0","274.0","298.0","321.5","343.0","362.5","380.0","394.5","405.0","413.0","417.0","418.5","418.0","403.5"
"380.5","377.5","375.0","368.5","358.5","348.0","337.5","325.0","313.0","302.5","295.0","290.0","288.0"
"190.5","195.0","205.5","223.5","249.5","274.5","298.5","318.5","335.5","348.5","358.0","364.0","365.5"
