"142.0","150.5","164.5","181.5","202.5","223.5","243.5","264.5","284.0","297.5","308.0","313.5","316.5"
"216.5","216.5","216.5","214.5","211.0","208.0","204.5","202.0","199.5","199.0","199.0","199.0","198.0"
"229.0","230.5","232.5","234.5","238.0","241.0","243.5","246.0","249.0","251.5","254.0","255.5","256.0","257.0","257.0","257.0","256.0","254.0","251.0","246.0","244.0"
"163.0","170.0","184.5","193.5","213.5","234.0","252.5","270.5","292.0","315.5","337.0","350.5","369.5","382.5","395.0","399.5","402.0","402.5","402.5","393.0","391.5"
"163.5","168.5","177.0","185.0","191.5","197.0","201.0","202.5"
"270.0","271.5","271.5","271.5","272.0","272.5","273.5","275.0"
"184.0","197.0","211.0","224.0","226.0"
"323.5","317.5","306.0","300.0","298.5"
"345.5","340.0","329.5","319.0","304.5","292.0","281.5","280.0"
"247.5","250.5","255.5","263.5","269.5","273.0","279.5","281.0"
"287.5","290.0","295.0","302.0","310.0","319.0","329.0","338.5","348.0","349.5"
"304.5","312.0","318.5","322.5","326.5","332.5","336.5","337.5","337.5","337.5"
"283.0","291.0","297.5","304.0","310.5","318.5","326.0","327.5"
"116.0","124.0","133.5","139.0","143.5","151.0","158.0","160.0"
