"226.0","238.5","254.0","277.5","303.0","328.5","348.0","363.0","373.0","375.0"
"269.5","267.5","265.5","258.5","251.5","248.0","246.5","245.5","244.0","242.5"
"304.5","306.5","307.0","309.0","311.5","312.0","312.0","312.0","312.0","310.5","307.0","303.0","301.0","300.5","300.5","299.5","298.5","296.0","292.5","291.0"
"185.5","189.5","194.0","207.0","216.5","238.0","260.0","282.5","309.5","337.5","364.5","390.5","407.5","423.0","441.5","450.0","455.0","457.0","457.0","456.5"
"243.5","244.0","244.0","243.5","243.0","242.5","241.0","239.5"
"297.0","303.5","314.5","322.0","340.5","347.0","355.0","356.5"
"174.5","180.0","188.5","203.0","224.5","245.5","264.0","265.5"
"423.0","417.5","410.0","403.5","391.0","378.0","369.5","367.5"
"396.0","393.0","387.0","378.5","368.5","355.5","345.0","334.5","333.0"
"297.5","298.0","298.0","300.0","306.5","315.5","320.0","326.0","327.5"
"343.5","352.5","363.0","372.5","380.5","389.5","394.5","396.5"
"375.0","378.0","383.0","393.0","398.5","407.0","417.0","418.5"
"325.0","334.5","341.0","350.0","357.0","365.0","366.5"
"186.0","193.0","196.5","209.0","216.0","223.5","225.5"
