"119.5","146.0","178.5","218.0","260.5","303.5","343.5","382.5","415.5","441.5","457.5","467.0","468.5","470.0"
"196.5","193.5","187.5","175.0","167.5","156.5","145.5","141.0","136.0","128.0","123.5","120.5","118.5","116.5"
"274.0","270.0","267.5","266.0","265.5","263.5","262.5","260.5","260.0","260.0","260.0","261.0","262.5","263.5","265.5","268.0","268.0","269.5"
"46.0","61.5","85.0","117.0","159.0","199.5","240.0","286.0","326.0","369.0","415.0","449.5","471.0","482.5","495.0","498.5","490.0","488.5"
"161.0","164.0","168.5","174.5","179.0","180.5"
"249.0","263.5","273.5","291.5","306.5","308.0"
"136.5","144.5","162.0","186.0","211.0","212.5"
"428.0","424.0","407.5","387.0","367.0","365.0"
"351.0","349.0","346.5","341.0","334.5","333.0"
"249.5","257.0","267.5","277.0","290.5","292.0"
"321.5","329.0","340.5","353.0","369.5","383.0","398.5","400.0"
"350.0","358.5","371.0","381.5","397.0","404.0","413.0","414.5"
"382.0","392.0","403.0","421.0","422.5"
"68.0","78.0","87.5","100.5","102.0"
