"104.5","112.5","121.5","132.5","144.5","154.0","161.5","166.5","170.0","171.0","172.0"
"110.0","109.5","113.0","117.0","120.5","122.5","123.5","124.0","124.0","124.5","125.0"
"50.0","54.0","62.0","77.0","98.0","119.5","144.0","167.0","188.0","204.5","217.0","226.5","231.5","233.0","233.0","225.0","215.0","200.0","180.0","154.0","125.0","97.5","70.5","48.5","37.0","35.0"
"220.0","218.5","217.0","210.5","199.5","186.5","172.0","159.0","148.5","141.0","136.0","133.5","133.0","133.0","133.5","142.0","153.5","171.5","200.0","231.0","265.0","299.0","327.0","350.0","367.0","369.0"
"156.5","160.0","162.0","164.0","165.0","165.0","165.0","164.5","162.0","158.5","156.0","154.5","154.5","154.0"
"219.0","224.0","234.5","253.5","274.0","295.0","317.5","341.0","364.0","382.0","396.0","401.5","403.0","404.5"
"246.5","242.5","238.5","233.0","221.5","207.0","205.5"
"173.0","179.0","185.5","194.5","206.5","221.5","223.5"
"180.5","183.0","188.5","197.5","207.0","218.0","230.0","241.0","251.0","258.0","262.5","265.0","266.5"
"210.0","209.5","211.0","214.0","218.5","222.5","226.5","229.5","232.5","235.0","238.5","241.5","243.0"
"307.0","304.5","303.5","303.5","311.5","328.0","347.5","370.5","395.5","421.0","443.0","463.0","479.0","487.5","490.5","490.0","479.5","465.0","447.0","429.0","409.5","389.5","374.5","360.5","349.5","340.0","339.0","340.5","348.0"
"217.0","214.5","212.5","209.0","200.0","186.5","174.5","163.0","154.5","149.0","147.5","147.5","154.5","167.5","186.0","211.5","241.5","274.0","305.0","331.5","353.0","370.0","377.0","379.5","379.0","345.0","308.0","291.5","269.0"
"400.0","380.5","358.0","333.0","314.0","312.0"
"155.0","185.5","221.0","261.0","297.5","299.0"
