"117.5","127.0","135.0","149.0","168.0","193.5","221.5","252.0","285.5","318.5","350.5","380.5","406.0","425.0","441.5","451.5","457.5","459.0","459.0","457.5"
"227.5","229.0","228.5","225.0","221.5","217.0","205.0","196.5","192.0","183.0","173.5","169.5","168.0","166.0","163.5","161.5","160.0","158.0","156.5","155.0"
"284.0","287.5","291.5","295.5","300.0","303.0","304.5","305.0","305.5","306.0","307.0","308.0","311.0","313.5","316.0","319.0","321.0","322.0","322.5","324.0"
"133.5","140.0","151.0","164.5","188.0","214.0","240.5","267.5","295.5","326.0","360.0","391.0","417.5","436.5","450.0","464.5","472.5","474.5","473.0","471.5"
"239.5","243.0","248.5","253.5","257.0","257.5","254.5","253.0"
"321.0","322.0","322.0","322.0","322.5","328.5","343.0","344.5"
"217.0","227.5","238.5","257.0","274.0","291.0","307.0","321.5","323.0"
"421.5","413.5","405.5","390.5","377.0","358.0","345.0","328.0","326.5"
"384.0","382.0","381.5","376.5","370.0","358.0","356.0"
"237.5","242.0","246.5","260.0","269.0","288.0","289.5"
"365.0","365.5","369.0","375.5","386.5","397.5","409.0","421.0","431.0","440.5","445.5","447.5"
"336.5","344.5","348.5","352.5","361.0","369.5","373.5","377.0","381.5","385.0","385.0","386.5"
"359.5","367.5","377.0","389.5","404.0","406.0"
"96.5","106.5","112.0","115.0","119.0","121.0"
