"171.0","187.5","210.5","243.0","277.5","311.0","336.0","349.5","358.0","359.5"
"215.5","210.0","201.5","196.0","193.0","187.0","182.5","178.5","175.5","174.0"
"272.0","271.5","271.5","272.0","275.0","277.5","280.0","283.0","283.0","283.0","283.0","283.0","283.0","283.5","284.0","284.0","281.5","271.5","270.0"
"104.0","112.0","127.5","146.5","176.0","211.5","243.0","276.5","313.5","344.5","371.0","393.0","410.0","423.0","428.0","430.5","430.5","423.0","421.0"
"202.5","210.5","219.5","229.0","237.0","238.5"
"246.0","246.5","246.5","253.0","265.0","266.5"
"168.0","169.5","178.0","192.5","215.5","239.5","241.0"
"339.5","336.0","329.0","321.0","304.0","289.5","287.5"
"350.5","344.5","336.0","327.0","316.0","314.0"
"219.0","221.5","236.5","246.5","267.0","268.5"
"322.0","329.0","340.5","356.0","372.5","389.0","407.5","419.5","427.5","429.0"
"287.5","292.5","296.5","306.0","319.0","326.0","336.5","342.0","342.0","343.0"
"372.5","377.0","383.5","392.5","400.5","407.0"
"93.5","111.0","120.5","137.0","152.0","165.0"
