"137.5","159.0","183.0","215.0","253.5","293.0","335.5","375.0","412.0","442.5","463.5","476.0","482.0","484.0"
"192.0","189.5","185.0","175.0","169.5","165.0","155.5","148.5","144.5","143.5","142.5","141.5","140.5","138.5"
"304.5","305.0","306.5","309.0","311.5","311.5","312.0","312.0","311.5","309.0","306.5","305.5","305.5","305.5","305.5","305.0"
"73.0","105.5","131.5","162.5","201.0","241.0","287.0","330.0","370.5","414.0","449.0","476.0","497.5","506.5","511.0","497.0"
"225.0","229.0","233.5","237.0","239.5","242.0"
"245.5","253.0","267.0","277.0","292.5","308.5"
"228.0","236.5","246.0","263.0","284.0","285.5"
"450.5","439.5","428.5","408.0","384.0","382.5"
"413.5","406.0","400.0","392.0","381.0","379.5"
"220.5","233.5","242.0","252.0","264.5","266.0"
"359.0","365.0","370.5","380.0","390.0","401.5","412.0","422.5","432.5","434.0"
"335.5","345.0","350.0","364.5","373.5","390.0","399.0","411.5","420.5","422.0"
"397.0","402.5","410.5","418.5","428.0","440.5","455.5","457.5"
"63.5","66.5","69.5","78.5","84.5","89.5","103.0","104.5"
