"152.0","159.0","170.0","185.5","205.5","230.5","255.0","277.0","299.5","317.5","330.0","331.5"
"242.0","240.5","239.5","235.0","230.5","226.0","223.0","221.0","220.5","219.5","219.0","217.0"
"241.0","243.5","246.0","250.0","254.5","258.0","261.0","263.5","266.0","268.0","269.0","270.5","272.5","273.0","273.5","274.0","274.0","274.0","272.5"
"180.0","190.0","196.5","212.0","228.5","246.0","266.5","293.5","318.0","337.5","356.0","373.0","392.0","401.0","411.0","417.0","419.0","417.0","415.5"
"198.0","208.5","217.0","224.0","229.5","231.5"
"276.0","277.0","277.0","277.0","277.0","278.0"
"181.0","184.5","192.5","204.0","218.5","237.0","238.5"
"334.5","331.5","328.0","324.5","318.0","306.0","304.0"
"326.5","316.0","302.5","292.5","285.0","283.0"
"291.5","294.0","296.5","298.5","300.5","302.0"
"303.5","308.5","316.5","324.0","333.5","345.0","357.0","367.5","369.0"
"323.5","326.5","335.0","343.0","347.5","350.0","351.0","351.5","353.0"
"300.0","305.0","312.0","319.0","328.0","329.5"
"143.5","148.5","158.5","164.5","170.5","172.5"
