"175.5","186.5","203.5","222.5","251.0","280.0","310.5","338.0","358.5","376.0","387.5","389.5"
"236.5","227.5","223.0","220.0","216.0","205.0","197.0","193.5","191.5","189.5","188.0","186.5"
"277.5","279.5","280.0","284.0","287.5","290.0","293.0","296.5","299.5","301.0","302.0","302.0","302.0","302.0","300.0","298.5"
"157.5","168.5","189.5","216.0","245.5","284.5","319.0","347.0","373.0","395.0","415.0","424.5","430.5","432.5","432.5","432.5"
"181.0","188.0","198.0","209.0","221.0","230.0","231.5","233.0"
"299.0","294.5","291.5","290.0","290.0","294.0","302.0","304.0"
"191.5","189.0","192.5","205.0","224.0","242.5","263.0","265.0"
"362.0","360.0","354.0","345.0","328.0","312.0","299.5","298.0"
"354.5","351.0","344.0","335.5","326.5","321.0","317.0","315.5"
"222.5","225.5","237.5","245.5","263.5","272.5","282.5","284.5"
"322.5","328.0","336.0","345.5","360.5","374.0","393.0","406.5","418.0","426.5","433.5","435.5"
"291.5","293.5","295.0","299.5","313.5","321.0","333.5","343.5","347.5","349.0","349.0","348.0"
"358.0","363.5","371.0","379.5","390.5","399.0","401.0"
"110.0","114.5","124.5","136.0","146.0","160.5","162.5"
