"164.0","167.0","170.5","176.0","181.5","186.5","191.0","195.0","197.0","197.0","198.0"
"84.5","89.0","95.5","104.0","114.0","124.0","132.5","142.0","151.0","167.5","169.0"
"137.0","141.0","148.5","162.0","185.0","202.5","216.0","224.5","229.0","230.0","230.0","224.0","216.0","205.5","192.5","180.5","168.0","157.0","146.0","136.5","127.5","121.0","115.0","109.5","107.0"
"212.5","208.0","207.5","203.0","195.0","189.5","187.0","186.5","186.5","186.5","189.5","197.5","207.5","221.5","238.5","255.5","273.0","289.5","306.5","321.0","334.0","343.0","351.5","359.0","361.5"
"188.5","190.0","190.0","190.0","190.0","190.0","190.0","190.0","190.0","190.0","190.0","190.0","189.0","188.0","187.5","187.5","195.0"
"261.0","268.0","277.5","290.0","309.5","330.5","352.5","374.5","393.5","407.5","418.0","425.0","428.5","430.0","430.0","428.0","406.0"
"250.0","245.0","241.0","237.0","230.0","223.0","217.5","209.0","207.0"
"238.5","240.5","246.0","252.5","261.0","269.0","274.5","279.5","281.5"
"190.0","196.0","203.0","212.0","220.0","229.0","235.5","244.5","255.5","257.0"
"265.5","274.5","282.0","289.5","298.0","305.5","310.5","316.0","318.5","320.5"
"301.5","301.0","301.0","304.0","315.0","332.0","350.5","368.5","384.5","394.5","400.0","403.0","404.5","405.0","405.0","405.0","405.0","404.0","403.0","402.0","401.5","401.5","400.5","399.0","396.0","393.0","389.5","384.5","380.5","377.0","373.5","370.0","367.5","364.0","351.0","349.5"
"222.5","215.0","212.0","209.0","205.0","199.5","194.5","189.5","187.0","185.5","185.5","185.5","185.5","187.5","192.0","200.5","211.5","225.0","240.5","259.5","278.5","299.0","318.0","335.5","352.5","364.5","379.0","389.0","396.5","402.0","405.5","406.5","406.5","403.5","390.0","388.5"
"343.5","341.0","337.0","330.5","323.0","316.5","311.0","304.5","297.0","290.5","285.0","280.5","278.5","277.0"
"205.5","210.0","219.5","234.0","255.5","277.0","298.0","314.5","330.5","343.0","351.0","355.0","356.0","357.5"
