"166.0","174.5","184.5","194.0","208.5","224.0","245.0","264.5","290.5","312.5","329.0","345.5","360.5","371.5","380.0","382.0"
"273.5","272.5","272.5","271.0","267.5","259.5","250.5","246.5","242.5","233.5","226.5","222.0","221.0","219.5","219.5","218.0"
"255.0","257.5","258.0","259.0","260.5","263.0","266.0","270.5","275.0","279.0","283.5","287.5","289.5","291.0","292.5","296.0","299.5","301.0","301.5","301.5","301.0","297.5","294.5","291.0","285.5","278.0","272.0","263.0","261.0"
"151.0","155.5","162.5","166.5","174.0","185.5","192.5","211.5","225.5","242.5","266.5","290.5","310.5","331.5","353.0","374.5","396.5","419.5","435.5","449.5","463.0","472.5","476.5","477.5","477.5","466.0","458.0","445.5","444.0"
"219.0","221.5","223.0","226.0","229.0","232.0","234.5","236.5"
"300.5","305.0","315.0","321.0","325.5","335.5","342.5","344.0"
"174.5","181.0","190.0","202.0","218.0","233.0","250.0","251.5"
"446.0","437.5","430.5","425.0","410.5","402.5","388.0","386.5"
"399.0","392.0","383.5","376.0","366.5","358.0","356.0"
"253.5","262.5","268.5","277.0","290.5","297.5","299.0"
"347.0","351.5","358.5","368.0","382.0","391.5","401.0","410.5","416.0","417.5"
"350.0","350.5","350.5","355.5","365.5","371.5","379.0","391.5","398.0","399.5"
"280.0","285.0","290.5","297.0","304.5","314.0","321.5","323.0"
"136.0","139.5","140.0","143.0","148.5","158.5","164.5","166.0"
