"151.0","169.0","199.5","239.0","284.5","330.0","368.5","397.5","416.0","427.5","433.5","433.5"
"175.0","162.5","150.0","136.0","127.0","121.0","117.5","116.0","115.5","115.5","115.5","116.0"
"233.0","233.5","233.5","236.5","243.5","250.0","255.5","261.5"
"92.0","95.0","106.0","125.5","150.0","165.5","174.0","178.0"
"339.5","339.5","337.5","328.0","316.5","302.0","285.0"
"73.5","77.5","89.5","109.0","131.0","155.0","178.5"
"216.5","216.5","219.5","232.5","255.0","278.0","302.0","322.0","340.5","350.5","354.0","355.5"
"233.5","230.5","227.5","223.0","216.5","211.5","205.5","201.5","198.5","197.0","197.0","196.5"
"158.5","167.5","190.0","221.0","256.0","290.5","319.0","339.5","356.0","363.5","365.0"
"289.0","287.0","279.5","270.0","261.0","253.0","247.5","244.0","241.5","239.5","238.0"
"274.5","270.5","265.0","257.5","246.5","231.0","214.0","195.0","180.0","170.0","165.5","165.0","166.0","179.0","206.0","236.0","265.5","293.0","316.5","332.0","342.5","344.0"
"263.5","262.5","263.0","267.5","276.5","289.5","305.5","321.0","335.5","346.0","353.5","359.0","364.0","366.0","366.0","358.0","348.5","340.0","333.0","328.5","324.0","322.5"
"329.0","332.5","338.5","349.0","365.0","380.5","395.0","402.5"
"291.0","293.0","299.5","310.5","327.5","345.0","363.5","379.5"
