"154.5","158.5","158.5","158.5","157.0"
"154.5","166.5","173.0","185.5","199.0"
"112.0","115.5","126.5","142.5","156.0","170.0","178.0","181.5","182.5","178.0","164.0","145.0","123.5","102.5","85.0","73.5","68.5","68.5","66.5"
"225.5","219.0","215.0","211.5","209.0","206.5","206.5","206.5","207.5","219.0","234.5","253.0","274.0","294.0","309.0","318.5","323.0","323.5","325.5"
"146.5","142.0","141.5","140.0","139.0","139.0","139.0","139.5","141.5","145.0","150.5"
"263.5","271.0","283.5","303.0","326.0","350.0","372.0","390.5","403.0","415.5","421.5"
"225.0","216.5","209.5","192.5","191.0"
"233.5","243.5","254.5","271.0","272.5"
"139.5","144.0","153.5","169.0","185.0","202.5","217.0","232.5","244.0","246.0"
"240.5","246.0","255.5","273.0","290.5","307.0","320.5","332.5","343.0","344.5"
"310.0","315.0","328.5","348.5","370.5","393.5","409.0","420.0","426.0","426.0","419.0","407.0","393.5","379.5"
"244.0","240.0","240.0","240.0","241.0","248.5","257.0","270.0","287.0","315.0","345.0","374.0","397.5","409.0"
"354.0","351.0","347.5","339.0","326.0","307.5","289.0","270.0","268.0"
"249.5","255.5","270.0","294.0","322.0","353.5","389.0","425.5","427.5"
