"140.0","193.5","236.5","282.0","323.0","358.0","379.5","387.0","389.0"
"182.5","172.5","167.5","154.5","143.5","136.0","123.5","117.5","116.0"
"247.5","256.5","265.5","273.0","281.5","286.0","287.0","287.0","285.0","285.0","285.0","285.0","285.0","285.5","286.0","286.0","285.0"
"58.5","66.0","86.5","113.5","146.0","186.5","231.5","274.5","318.5","365.5","399.5","425.5","445.0","452.0","453.0","440.0","438.5"
"198.5","202.5","209.5","214.0","217.5","219.5"
"275.0","277.0","285.0","292.5","297.0","299.0"
"178.0","188.5","204.5","226.0","251.5","253.5"
"401.5","396.5","380.5","355.5","328.5","327.0"
"379.5","376.5","369.5","357.0","342.5","341.0"
"226.0","225.5","236.0","245.0","260.5","262.5"
"314.0","321.5","333.5","347.5","367.5","382.5","395.5","409.0","418.5","420.5"
"334.5","345.0","349.5","356.0","366.0","369.5","370.5","370.5","358.0","356.5"
"362.5","370.0","380.5","394.0","415.0","436.0","438.0"
"46.0","51.0","57.5","62.0","69.5","83.0","85.0"
