"182.0","186.5","194.0","207.0","221.5","240.5","265.5","288.5","310.5","328.0","345.0","355.5","362.5","365.5","367.5"
"270.5","269.0","267.5","260.0","252.5","247.5","243.0","233.5","224.5","221.0","219.0","218.0","217.0","217.0","215.5"
"282.5","282.0","282.0","282.0","282.0","282.0","282.5","283.5","284.5","284.5","284.5","284.5","284.5","284.5","284.5","283.5","282.5","281.0","279.0","277.0","273.5","268.5","261.5","260.0"
"162.5","166.5","170.0","181.5","189.0","209.0","219.0","238.5","253.0","267.5","290.0","312.5","334.5","353.5","372.5","394.0","410.0","423.5","435.5","445.0","449.0","450.5","450.5","449.5"
"237.0","237.0","237.0","237.0","237.0","236.5"
"311.0","320.5","325.5","338.0","345.0","347.0"
"205.0","210.0","218.0","232.0","244.0","246.0"
"419.5","408.5","402.0","391.0","380.0","378.5"
"360.0","353.0","347.5","341.5","334.5","333.0"
"278.5","288.0","293.0","296.5","301.5","303.0"
"331.5","341.5","351.5","362.0","371.0","381.0","390.0","392.0"
"351.5","355.0","364.0","370.5","374.5","378.5","382.5","384.0"
"307.0","311.5","315.0","318.0","321.5","323.0"
"144.0","147.5","153.0","160.0","164.0","165.5"
