"198.5","195.0","189.5","180.0","167.5","158.5"
"144.5","136.0","128.5","116.0","104.5","100.0"
"144.0","155.0","160.5","168.0","178.0","187.5","197.5","204.5","209.0","212.0","212.0","207.5","194.5","178.5","160.5","142.0","124.5","108.5","95.0"
"182.5","188.0","188.0","188.0","188.0","188.0","188.0","188.5","190.0","193.0","198.0","210.5","229.0","251.0","276.5","300.5","319.5","333.5","346.0"
"193.5","197.0","197.0","197.0","197.0","197.5","200.0","201.5","202.0","202.5","202.5","202.5"
"237.5","248.0","266.5","296.0","325.0","351.5","372.5","391.0","402.0","409.0","411.5","413.5"
"191.0","195.0","200.5","210.0","220.5","231.5","239.5","245.5","248.5","250.0","251.5"
"232.5","234.5","238.5","250.5","263.5","277.5","288.5","296.0","299.5","300.5","302.0"
"238.0","229.0","217.0","204.0","202.5"
"223.5","231.0","237.5","245.5","247.0"
"260.5","266.5","274.5","283.5","296.0","310.0","324.5","339.0","352.0","362.5","369.5","374.5","377.5","377.5","377.5","374.0","370.5","367.5","364.5","360.5","350.5","338.5","328.5","319.0"
"239.0","236.0","236.0","234.0","231.5","230.0","228.5","228.5","228.5","231.5","240.5","254.5","272.5","295.5","322.0","339.5","352.5","359.5","362.0","362.0","352.5","328.5","306.5","286.5"
"313.0","313.0","313.0","313.0","313.0","313.5","313.5","309.0","302.0","292.5","280.0","267.5","265.5"
"256.0","248.0","245.5","244.0","248.0","257.5","274.5","297.0","323.0","350.5","381.5","413.0","414.5"
