"210.0","208.0","205.5","192.5","175.0","154.5"
"173.0","168.0","158.5","137.5","114.5","95.0"
"149.5","157.0","167.5","179.0","191.5","204.5","213.0","219.5","222.5","224.0","223.5","211.5","197.0","183.0","166.0","150.0","134.5","123.0","113.0"
"228.5","232.5","234.5","234.5","233.5","231.0","229.0","228.5","228.5","228.5","231.5","248.0","268.0","288.5","308.0","326.0","341.5","353.5","363.0"
"192.5","197.5","197.5","197.5","197.5","197.5","197.5","197.5","198.0","198.5","200.0"
"296.0","299.0","305.0","322.0","344.5","369.0","392.0","412.0","425.0","432.0","434.0"
"185.0","191.0","200.5","210.5","221.5","233.0","243.0","244.5"
"256.0","263.5","281.5","303.5","326.0","348.5","369.5","371.5"
"228.5","221.0","212.0","197.5","186.0","184.5"
"267.0","274.5","283.0","296.5","307.5","309.0"
"252.0","258.5","264.0","270.5","278.0","286.5","299.0","321.5","354.0","368.0","380.5","387.0","389.5","389.5","385.5","378.0","369.0","362.0","355.0","345.5","336.0","327.5","321.5"
"284.5","286.0","285.5","284.0","282.5","282.5","282.0","280.5","275.5","275.5","282.5","296.5","313.0","334.0","358.0","374.5","385.5","389.0","389.0","379.0","358.5","330.5","309.0"
"312.0","309.5","309.0","304.5","298.5","292.5","289.5","286.5","284.0","284.5"
"270.5","269.5","277.0","300.5","333.0","369.5","403.5","435.5","467.5","496.5"
