"144.5","159.0","181.5","211.0","247.5","289.0","334.0","379.5","420.5","455.5","482.0","496.5","503.5","503.5","496.0","494.0"
"191.0","188.5","177.5","169.5","159.5","146.0","137.5","124.0","116.5","112.5","105.0","99.5","97.0","94.5","92.5","91.0"
"349.0","346.0","346.0","346.0","346.0","346.5","348.0","349.0","349.5","349.5","349.5","348.0","345.5","343.5","342.0","341.5","341.5","341.5","341.5","342.0","344.5","348.0","350.0"
"35.5","42.0","57.0","79.5","109.0","137.0","166.0","202.0","238.5","268.5","302.5","340.5","372.0","398.5","420.5","435.5","447.5","453.0","456.0","456.5","456.5","445.5","444.0"
"237.0","239.5","245.0","251.5","259.0","262.0","262.5","263.5"
"196.0","199.5","211.0","218.0","231.0","241.0","260.0","261.5"
"213.5","222.0","236.0","248.0","265.5","283.0","301.5","303.0"
"371.0","369.5","355.0","344.5","326.5","305.5","287.5","286.0"
"451.5","449.5","445.5","437.0","427.0","425.5"
"177.5","187.0","193.0","204.0","215.0","216.5"
"404.0","410.0","420.0","429.5","442.0","453.5","465.0","474.0","482.0","489.0","494.5","496.5"
"277.0","291.5","298.0","309.5","320.0","333.0","345.0","352.5","364.5","368.0","366.0","364.5"
"455.0","467.5","479.5","494.0","511.0","527.0","543.0","545.0"
"64.5","70.5","82.5","88.5","99.5","112.0","125.5","127.0"
