"142.0","163.0","190.0","229.0","272.0","315.5","357.5","391.5","413.5","424.0","426.0","428.0"
"170.0","168.0","167.5","157.5","146.0","139.5","128.5","120.0","117.0","115.0","112.5","111.0"
"264.5","264.5","265.5","268.0","270.0","272.0","275.0","278.5","282.5","284.5","285.0","287.0","287.5","288.0","286.5","285.0"
"63.0","81.5","102.0","134.5","165.5","207.5","247.5","291.0","336.0","372.0","402.5","424.0","442.5","449.0","432.0","430.5"
"189.0","192.0","195.0","199.5","204.0","205.5"
"264.5","269.5","276.5","289.0","295.0","296.5"
"194.5","211.5","228.0","229.5"
"374.5","352.5","329.0","327.5"
"356.5","350.5","343.5","333.0","321.5","319.5"
"219.0","228.5","238.5","244.5","255.0","256.5"
"314.5","323.5","337.0","350.5","367.0","381.0","395.0","397.0"
"314.5","321.0","325.0","333.0","341.5","344.5","344.5","345.0"
"357.0","367.0","377.5","391.0","407.5","423.5"
"40.5","48.5","58.5","63.5","78.0","89.5"
