"234.5","272.0","301.5","331.0","358.0","376.5","390.5","398.0","399.5"
"318.5","304.0","299.0","296.5","294.0","292.5","292.0","292.0","291.0"
"299.5","301.5","303.0","306.5","310.0","312.5","313.5","313.5","313.5","311.0","308.0","306.0","304.5","303.0","302.0","300.0","297.0","295.5"
"264.0","271.0","287.0","299.0","318.5","344.5","366.0","389.0","408.5","425.5","445.0","453.5","464.5","470.5","472.0","470.0","460.5","459.0"
"246.0","248.5","255.5","263.0","271.0","273.0"
"364.5","359.0","356.0","355.0","355.0","353.0"
"260.0","263.0","270.0","280.5","292.0","293.5"
"411.0","406.0","402.5","396.0","385.5","384.0"
"363.5","358.5","353.0","347.5","343.5","341.5"
"336.0","342.5","346.0","348.5","352.0","353.5"
"351.0","361.0","367.0","373.0","382.5","394.0","405.0","414.0","420.0","421.5"
"374.5","375.0","375.0","375.0","376.0","378.0","380.0","381.5","382.5","384.0"
"434.5","443.0","447.0","452.0","460.5","462.5"
"296.5","307.5","316.0","321.5","335.5","337.5"
