"172.5","177.0","182.5","188.5","197.5","211.0","231.5","254.5","278.0","300.5","318.5","336.0","348.5","362.0","370.0","375.5","377.5"
"272.5","272.0","272.0","271.5","269.0","262.5","252.0","246.5","241.5","230.5","223.5","220.5","219.0","218.0","217.0","216.0","214.0"
"269.0","271.0","271.5","272.5","273.5","276.0","277.5","280.0","282.5","286.0","288.0","289.5","290.0","291.0","292.5","294.0","295.0","295.5","295.5","295.5","295.5","295.5","295.5","295.5","294.5","291.5","286.5","280.0","271.0","259.0","250.5","248.5"
"140.0","149.0","157.5","163.0","169.5","185.0","192.0","209.5","218.0","236.5","248.0","267.5","288.5","308.5","322.5","343.5","365.5","382.0","398.5","418.5","429.0","443.5","449.5","454.5","458.0","459.0","459.0","456.5","449.5","437.5","430.5","429.0"
"212.5","216.0","219.5","221.5","223.5","226.5","229.0","230.5"
"295.5","299.0","308.0","316.0","321.0","335.0","342.5","344.0"
"179.0","173.5","168.0","164.5","161.0","159.5","162.0","170.5","183.0","196.5","213.0","214.5"
"422.0","425.0","425.5","427.0","428.0","429.0","428.0","420.5","408.5","401.0","388.5","386.5"
"373.0","370.0","367.5","362.5","355.5","350.5","346.0","344.5"
"261.5","267.5","270.0","274.5","285.5","292.5","296.5","298.5"
"343.0","348.0","354.5","362.5","370.5","384.0","395.0","404.5","415.0","416.5"
"340.5","343.0","345.0","347.5","351.0","360.0","369.5","373.5","379.5","381.5"
"297.0","301.0","307.5","315.0","322.5","332.5","341.0","343.0"
"147.0","153.0","160.5","165.0","167.5","170.5","175.5","177.5"
