"85.0","87.0","90.5","95.5","105.5","119.0","142.5","171.5","208.5","251.5","299.5","346.5","390.5","426.0","455.0","473.0","483.5","488.0","489.0","483.0","473.0","460.5","446.0","444.5"
"200.0","202.0","202.0","200.0","197.5","195.5","190.5","177.5","168.0","155.5","143.5","131.5","120.0","116.0","113.0","111.0","110.0","110.0","110.0","110.0","110.5","111.0","110.0","108.5"
"300.5","303.0","303.5","306.5","308.5","309.5","310.0","310.0","310.0","310.0","309.0","308.0","308.0","307.0","306.5","305.0","304.0","303.0","301.5","298.5","292.0","282.5","271.0","269.5"
"57.0","61.0","65.0","80.5","99.0","129.5","162.5","197.5","238.0","273.5","315.5","350.5","386.5","418.5","437.5","451.0","461.0","466.5","466.5","458.5","434.5","420.0","405.0","403.5"
"200.0","209.5","217.5","224.5","228.0","229.5"
"268.5","271.5","272.0","277.0","288.0","289.5"
"186.5","187.5","190.0","198.5","213.0","235.0","256.0","257.5"
"390.5","394.0","394.5","389.5","379.0","358.0","336.5","335.0"
"399.0","399.5","398.0","390.5","377.5","366.5","354.5","353.0"
"201.0","204.0","212.5","218.0","235.0","243.5","257.5","259.5"
"356.0","368.0","380.0","394.5","416.0","433.0","447.0","459.0","471.5","473.0"
"300.5","308.5","318.5","323.0","330.5","340.0","344.0","345.0","342.0","340.5"
"418.5","431.0","447.5","449.0"
"62.0","64.5","68.5","70.5"
