"137.0","136.5","136.5","136.5","135.0","134.0","132.5","132.0","132.0","132.0","129.5","128.0"
"66.5","71.5","75.0","79.5","87.5","98.0","110.5","121.5","132.0","142.0","152.5","154.0"
"70.0","73.5","83.5","101.0","120.5","139.0","153.5","161.0","165.5","166.5","166.5","163.5","156.5","143.5","129.5","112.5","96.5","81.5","66.0","54.0","44.5","40.0"
"184.0","182.5","182.0","178.0","173.0","167.5","163.0","161.0","160.5","160.5","162.0","170.5","184.5","206.0","228.5","251.0","274.0","297.0","319.0","338.0","356.5","364.0"
"106.5","106.5","106.5","106.5","107.5","107.5","107.5","107.5","107.5","107.5","107.5","109.5","111.5","115.0","119.0","120.5"
"234.5","237.0","245.5","258.5","282.0","311.0","338.0","363.5","384.0","403.0","416.0","428.5","437.5","446.5","450.5","452.0"
"199.5","190.0","185.5","176.0","163.5","145.5","132.5"
"204.5","214.0","223.5","234.0","246.0","259.5","264.0"
"122.0","131.0","141.5","153.5","169.0","182.0","196.5","209.0","218.5","229.0","241.0","242.5"
"249.0","262.5","274.0","286.0","300.0","310.5","321.0","329.5","335.5","340.0","340.5","341.5"
"305.0","307.5","317.0","337.5","360.5","382.0","397.5","410.0","418.0","422.5","423.0","421.5","411.5","398.0","385.0","373.0","362.5","353.0","345.5","334.5","333.0"
"208.5","205.5","199.0","189.5","182.5","177.0","174.5","174.5","174.5","178.5","189.5","207.0","233.5","261.0","289.5","314.5","334.0","347.0","356.5","362.0","364.0"
"326.5","324.0","321.5","315.5","307.5","297.0","284.5","269.5","253.0","229.0","227.5"
"209.5","215.0","229.5","254.0","284.5","318.5","351.0","385.0","419.0","457.0","458.5"
