"111.0","120.0","131.0","147.0","163.5","181.0","195.0","205.0","212.0","214.0"
"119.0","119.0","121.0","126.5","133.5","141.0","146.0","148.5","149.0","150.5"
"85.0","94.0","112.0","135.5","163.5","191.0","217.0","234.5","245.0","248.5","248.5","236.5","214.5","186.0","158.0","131.0","109.5","96.0","92.0","92.5"
"266.0","261.0","251.5","238.5","222.0","205.5","191.0","184.0","181.5","181.5","183.5","203.0","228.5","260.0","294.0","323.5","346.0","363.5","372.5","371.5"
"191.5","191.5","191.5","192.0","192.0","192.0","188.5","185.5","183.5","181.5","180.5","179.5","179.0","177.5"
"241.5","246.0","255.5","272.5","295.0","323.5","343.5","362.0","375.5","387.5","397.5","408.5","412.0","413.5"
"285.0","283.5","277.5","265.0","248.5","231.5","229.5"
"197.0","200.0","208.0","224.5","243.5","262.5","264.0"
"202.5","206.0","211.0","218.0","228.5","236.0","243.5","248.5","251.0","251.0","252.0"
"251.5","253.0","256.5","262.5","271.5","279.0","288.0","294.5","298.0","299.0","300.5"
"281.5","280.0","286.5","302.0","324.0","348.0","375.0","398.0","423.5","443.0","455.0","460.5","460.5","452.5","439.5","423.0","404.5","390.0","377.0","365.0","353.5","346.5","343.0","345.5","347.5"
"246.5","240.5","238.0","232.5","223.0","215.0","210.5","210.5","213.5","224.0","239.5","260.0","284.0","308.5","330.0","347.5","360.0","367.0","370.0","370.0","363.5","349.0","328.0","296.0","294.0"
"367.5","365.0","365.0","360.5","345.0","323.0","297.5","270.5","269.0"
"221.0","216.5","217.5","226.0","246.5","273.5","311.0","350.5","352.5"
