"214.0","214.5","221.5","234.5","254.5","277.0","294.5","314.0","333.5","351.0","364.0","373.0","379.0","380.5"
"219.5","221.5","221.5","220.5","216.0","209.0","203.5","198.5","196.0","194.5","194.0","193.5","192.5","191.0"
"297.5","300.5","301.5","303.0","305.5","307.0","308.5","310.0","311.0","311.0","310.5","310.5","309.0","307.0","305.5","304.0","301.5","298.0","295.0","292.0","287.5","281.0","279.5"
"140.5","147.5","158.0","164.5","183.5","194.5","215.0","237.0","261.0","284.0","306.5","329.5","351.0","372.5","395.0","415.5","426.0","440.5","448.0","450.5","451.0","448.0","446.5"
"247.5","247.5","247.5","247.5","246.5","246.0","244.5","241.5"
"271.5","274.5","287.0","294.0","302.0","314.0","319.5","324.0"
"169.5","176.0","185.5","197.5","216.0","231.5","246.5","248.5"
"389.5","384.0","378.5","374.5","363.5","355.0","348.0","346.5"
"397.0","395.0","392.5","385.0","376.5","364.0","353.0","351.0"
"252.0","256.0","262.5","267.5","270.5","277.0","287.5","289.5"
"338.0","343.5","350.5","359.5","368.5","379.5","394.5","407.0","423.5","437.0","449.0","450.5"
"330.5","338.0","345.0","349.0","362.0","373.0","390.5","399.5","415.5","423.0","428.0","429.5"
"349.0","352.0","358.0","364.5","370.5","378.0","379.5"
"124.0","128.5","134.0","138.5","141.5","148.5","150.5"
