"146.0","155.5","175.0","206.5","246.0","289.0","330.5","365.0","389.0","404.5","413.5","415.5","417.0"
"175.0","166.5","158.0","149.0","140.5","133.5","128.0","124.5","123.0","123.0","123.0","123.0","124.0"
"243.5","243.5","243.5","243.5","246.5","250.5","255.5"
"109.5","119.5","138.0","161.0","179.5","188.5","192.0"
"321.5","323.5","323.5","323.5","316.5","306.5","292.5"
"107.0","108.5","118.0","133.5","156.0","177.5","199.0"
"218.0","227.0","243.5","271.0","297.0","317.0","332.0","338.5","338.5"
"254.5","251.0","246.0","240.5","236.0","233.0","231.5","231.5","233.5"
"159.5","169.0","191.0","218.5","250.0","285.0","319.0","348.5","368.0","380.0","382.5","384.5"
"312.5","311.0","304.0","295.5","287.0","279.5","272.5","268.0","267.5","267.5","267.5","267.5"
"267.5","263.0","258.0","248.5","238.5","222.0","207.0","196.0","192.0","192.0","197.5","216.0","243.5","270.5","295.0","315.5","334.5","348.0"
"292.5","293.5","299.0","308.5","319.5","335.5","352.5","364.5","372.5","378.0","381.5","382.5","382.5","377.0","372.5","368.5","364.5","358.5"
"323.0","327.0","335.5","345.0","356.0","367.0","379.5","381.0"
"335.5","342.0","353.0","365.5","379.0","393.5","411.0","413.0"
