"173.0","178.0","183.0","189.5","195.5","200.5","205.0","208.0","211.5","213.0"
"120.5","123.0","129.0","138.5","146.5","153.0","160.0","166.5","172.0","173.5"
"147.5","156.0","173.5","197.5","214.5","228.5","236.5","241.0","243.0","243.0","240.0","229.0","217.0","201.0","187.5","173.5","161.0","148.0","136.5","128.0","120.5","115.5","112.5","111.0","109.5"
"209.0","207.0","204.0","197.0","193.0","190.5","190.0","190.0","190.0","193.0","199.5","209.5","222.0","237.0","252.0","269.0","287.0","305.0","321.5","333.0","342.0","349.5","355.0","358.0","360.0"
"192.5","195.0","195.5","197.5","198.0","198.0","198.0","198.0","197.5","195.5","194.5","192.5","192.0","191.0","191.0"
"267.5","275.5","286.5","303.0","322.5","343.5","364.0","383.5","398.0","411.0","418.5","423.0","425.5","425.5","416.0"
"258.5","256.0","253.5","248.5","242.0","232.0","224.0","222.0"
"240.5","246.0","252.0","259.5","268.5","279.0","287.0","288.5"
"208.5","211.5","216.0","226.0","236.5","248.0","259.5","268.0","275.0","280.0","288.5"
"275.5","278.0","282.5","290.5","300.5","310.5","320.0","327.5","333.0","335.5","337.5"
"330.5","338.5","355.5","373.0","391.5","404.0","414.0","421.0","425.5","428.5","430.5","431.0","431.5","432.0","432.0","432.0","432.0","432.0","432.0","432.0","431.5","428.5","423.5","418.5","413.5","406.5","401.5","397.5","392.0","383.5","382.0"
"223.5","215.5","209.0","202.0","196.5","193.0","190.5","189.5","189.5","189.5","189.5","191.5","195.0","202.5","213.0","228.0","248.0","267.5","289.0","311.0","333.0","354.0","371.0","384.5","394.0","401.0","406.0","407.0","407.0","398.5","397.0"
"364.0","362.5","362.5","358.0","352.5","346.0","339.5","331.0","321.5","316.0","311.5","311.0","309.0"
"212.0","217.5","228.5","248.0","267.5","287.5","306.0","321.0","333.0","340.0","343.0","344.0","345.5"
