"93.0","96.5","103.0","111.0","122.0","130.5","138.5","144.0","148.5","150.0","144.0"
"105.5","107.0","110.0","116.0","124.0","131.0","138.5","143.5","148.5","154.5","167.5"
"38.0","49.0","65.5","84.0","105.0","126.0","146.5","163.5","175.5","183.5","188.5","190.5","191.0","191.0","191.0","190.0","187.5","183.0","175.0","162.5","143.0","124.5","108.0","91.0","77.5","67.5","61.5","56.5","54.0","52.5","52.0","52.0","52.0","51.5","51.5","50.5"
"240.5","237.5","236.5","233.5","230.0","226.0","221.0","217.5","216.0","216.0","216.0","216.0","216.5","219.0","220.5","222.0","224.0","228.0","233.5","244.0","260.0","278.0","296.5","314.0","330.0","340.5","349.5","355.0","359.0","361.5","362.0","362.5","363.0","363.0","362.5","361.0"
"125.5","126.5","126.5","126.5","127.0","127.0","127.0","127.0","125.5","124.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","123.0","121.5"
"265.5","266.5","273.0","284.5","304.5","326.5","354.5","381.0","406.5","427.5","447.0","460.0","470.5","478.0","483.0","486.5","488.5","489.5","490.0","491.0"
"210.0","209.5","204.5","193.0","174.0","153.0","151.5"
"248.0","250.5","255.5","265.0","279.5","296.5","298.5"
"126.0","128.5","130.0","134.5","140.5","150.5","164.0","180.5","197.0","212.0","226.0","238.0","251.0","261.0","268.0","273.0","276.5","278.5","279.5","280.0","280.0","276.5"
"280.0","284.5","287.5","293.5","302.0","313.5","328.5","345.5","363.5","381.0","396.0","407.5","418.0","426.0","432.0","436.0","438.5","440.5","441.5","442.0","441.5","438.0"
"304.5","311.5","336.5","371.0","407.5","439.5","462.0","474.0","480.0","482.5","483.0","481.5","474.5","465.0","452.0","436.5","421.0","408.5","399.0","393.0","389.5","387.5","386.0","380.5","379.0"
"248.0","242.5","231.5","216.5","202.0","189.5","183.5","180.0","179.5","179.5","180.0","191.5","214.0","243.0","279.5","318.5","356.5","391.5","420.5","442.5","457.0","466.5","474.0","484.5","486.0"
"350.5","349.5","349.5","346.0","340.0","328.0","314.0","300.5","292.0","287.0","282.5","280.0","278.5"
"216.5","221.5","233.0","256.0","289.0","326.5","361.5","391.5","414.0","430.0","442.5","458.0","459.5"
