"214.0","229.5","250.0","276.5","302.5","323.5","341.5","353.5","360.5","362.5"
"303.0","300.0","297.0","289.5","279.5","275.0","272.5","272.0","271.0","269.5"
"283.0","283.5","284.0","287.5","291.0","295.0","299.5","302.0","304.0","306.0","307.5","308.0","308.0","308.0","308.0","308.0","306.0","303.0","297.0","295.5"
"236.0","242.5","247.5","262.5","274.5","295.0","319.0","344.0","365.5","389.0","408.0","425.5","445.0","454.0","466.5","473.0","475.5","475.5","465.5","464.0"
"219.5","222.5","231.0","240.0","250.0","260.0","270.5","272.0"
"374.5","370.5","361.0","355.0","352.0","350.0","350.0","349.0"
"237.0","241.0","251.0","261.0","277.5","279.5"
"427.5","420.5","408.5","402.5","386.5","385.0"
"351.5","348.0","342.0","334.0","328.0","324.0","322.0","320.5"
"325.5","328.0","337.5","344.5","348.0","352.0","357.5","359.0"
"333.5","337.5","343.5","353.0","365.5","383.5","398.0","414.0","426.0","436.5","442.5","445.0","446.5"
"378.5","382.5","389.5","395.0","398.0","400.0","401.0","401.0","401.5","401.5","401.5","401.0","399.5"
"413.5","416.0","418.5","421.5","427.0","434.0","441.5","443.0"
"245.5","260.0","268.0","278.5","292.0","304.0","318.0","319.5"
