"183.0","187.5","195.0","206.0","218.5","237.0","259.0","280.0","297.0","314.5","326.0","333.5","338.5","340.5"
"316.5","313.5","306.5","302.0","299.0","296.0","289.0","280.0","275.5","272.5","271.5","270.0","269.5","267.5"
"278.5","278.5","278.5","278.5","278.5","277.5","277.0","275.5","274.5","272.5","269.5","266.0","263.5","260.5","256.5","253.5","251.0","248.5","247.0","245.5"
"236.0","241.0","244.5","252.0","264.0","279.5","294.5","316.0","336.0","350.5","371.0","396.0","415.0","427.5","445.0","451.0","454.0","454.5","454.5","455.0"
"228.0","227.5","227.5","227.5","227.5","227.0","225.0","223.5"
"324.0","329.0","340.0","347.0","365.0","374.5","394.0","395.5"
"166.0","171.5","180.0","190.0","206.5","224.0","236.0","237.5"
"426.0","420.0","410.5","404.5","396.0","383.5","377.5","376.0"
"335.0","327.5","320.0","313.5","308.5","304.5","303.0"
"320.5","325.0","328.5","336.5","341.5","345.0","346.5"
"304.0","308.5","315.0","323.0","332.5","341.0","346.0","348.0"
"378.0","384.5","392.5","397.5","403.0","409.5","413.0","414.5"
"302.5","309.0","314.5","319.5","326.0","331.5","339.0"
"216.0","219.0","219.0","224.0","233.5","238.5","241.5"
