"88.5","99.0","114.0","139.5","174.0","212.0","253.5","294.0","334.0","370.0","398.5","417.5","428.5","435.0","435.5","437.5"
"197.0","196.0","196.0","193.0","184.0","171.5","162.5","148.5","141.0","133.5","123.5","119.0","117.5","116.5","116.0","114.5"
"267.0","267.0","267.0","269.0","273.0","276.5","280.0","282.5","284.5","285.5","286.5","288.5","290.5","292.0","293.0","293.5","293.5","293.5","293.5","292.0","290.0","288.0"
"38.0","42.5","58.5","77.0","100.0","129.5","160.5","191.5","232.5","269.0","311.0","347.0","383.5","418.5","447.5","470.0","489.5","501.0","507.5","511.0","511.0","510.5"
"192.5","195.0","200.0","207.0","215.5","222.5","232.0","234.0"
"262.5","266.0","270.0","275.0","287.0","293.5","304.5","306.5"
"192.5","189.0","190.0","196.5","211.5","228.5","247.5","249.0"
"442.5","437.5","432.0","425.0","406.0","385.0","362.0","360.5"
"392.5","385.0","380.5","375.5","369.5","362.5","354.5","353.0"
"194.0","197.0","207.5","215.0","229.5","241.5","262.0","263.5"
"335.5","337.5","340.5","346.5","358.0","369.5","379.0","391.5","401.0","411.0","418.5","420.0"
"328.0","333.0","342.0","347.5","354.5","365.5","372.0","381.5","392.5","398.0","400.0","401.5"
"351.5","353.0","359.0","366.0","373.5","386.5","398.5","413.5","426.0","428.0"
"64.0","62.5","62.5","62.5","63.0","65.5","69.5","77.5","85.0","86.5"
