"132.5","131.5","131.5","138.5","156.0","189.5","229.0","273.0","317.0","358.5","390.5","410.0","421.0","426.0","423.5"
"231.0","226.5","223.5","221.0","218.0","211.5","203.5","196.5","190.0","185.0","182.5","181.0","180.5","180.0","179.5"
"240.0","240.0","240.0","240.5","241.5","243.5","246.0","249.5","253.0","261.5"
"155.0","161.0","167.0","177.0","189.5","205.0","220.0","232.0","239.5","245.0"
"360.5","361.0","361.0","359.0","355.5","353.0","350.5","346.5","337.5"
"150.5","160.5","169.0","180.0","192.0","204.0","213.5","225.5","241.0"
"229.0","236.5","250.5","275.5","302.5","328.5","349.0","365.0","376.5","382.0","382.0","365.0"
"306.5","304.0","304.0","301.5","297.5","295.5","294.0","294.0","294.0","294.0","297.5","306.5"
"192.5","193.5","205.0","230.5","259.0","289.0","320.5","352.0","378.0","393.5","400.5"
"374.5","379.0","378.0","372.0","364.5","356.5","349.0","342.0","336.5","335.0","333.5"
"292.0","287.5","283.0","277.0","268.5","259.5","251.0","244.5","241.0","240.0","240.0","247.0","264.5","287.0","309.0","330.0","346.0","358.5","370.5","378.5"
"358.0","364.5","369.0","375.5","386.5","398.5","411.0","420.5","428.0","433.0","437.0","437.5","437.5","431.0","424.5","418.0","414.0","410.5","406.0","400.5"
"352.5","359.5","365.5","376.0","389.0","407.0","431.0"
"380.5","390.5","396.5","405.0","413.5","424.0","437.0"
