"113.0","112.0","131.0","165.0","204.0","244.0","287.0","334.5","377.5","413.0","442.0","464.5","485.5","500.0","512.0","518.5","518.5","518.5"
"177.5","180.5","180.5","178.0","174.0","170.0","166.5","160.5","157.5","155.5","153.5","153.0","153.0","153.0","153.0","153.0","154.0","155.5"
"308.5","305.0","302.0","297.5","296.0","294.5","293.5","292.0","290.0","287.5","286.0","285.0","283.0","280.0","277.5","274.0","263.0","245.5","243.5"
"75.5","88.0","104.5","131.0","160.5","195.5","232.5","273.0","314.5","355.0","394.0","429.5","457.5","473.0","479.5","480.5","472.5","452.0","450.5"
"144.5","146.5","150.5","158.0","165.0","166.5"
"254.5","259.5","272.5","295.5","321.0","323.0"
"124.5","119.5","119.5","124.5","146.5","148.5"
"438.0","428.5","415.0","397.5","374.5","373.0"
"447.5","444.5","434.0","421.5","407.5","394.5"
"241.0","238.5","246.0","257.5","274.5","294.0"
"377.5","389.5","400.5","420.5","441.5","461.0"
"379.5","384.5","389.5","397.5","406.0","411.5"
"434.0","448.0","459.0","470.0","482.0"
"68.0","80.5","93.5","107.0","119.0"
