"153.0","157.5","161.5","167.5","173.5","180.0","184.5","189.5","194.0","197.0","198.0","200.0"
"90.0","95.0","100.0","106.5","114.5","121.5","127.0","133.5","139.5","144.5","151.0","153.0"
"143.0","148.5","158.5","176.0","191.5","202.5","209.0","212.0","214.0","214.5","214.5","212.0","207.5","200.5","192.5","184.5","171.5","160.0","146.5","134.5","121.5","112.0","103.0","100.0"
"200.5","204.5","204.5","201.5","197.5","195.0","194.5","194.5","194.5","194.5","197.5","203.5","211.5","223.5","236.5","252.0","271.5","290.5","309.5","328.0","344.0","357.0","370.0","379.0"
"180.5","179.5","179.5","179.5","179.5","181.5","183.0","184.5","185.0","185.0","185.0","185.0","184.5","183.5","183.0","184.5","195.0"
"292.5","301.0","308.5","319.5","333.0","350.5","367.0","384.0","399.0","412.5","422.5","430.0","433.5","435.0","435.0","431.0","410.5"
"244.0","238.5","234.0","228.0","221.5","215.0","206.5","205.0"
"247.5","254.0","261.0","269.5","277.5","284.5","294.0","296.0"
"191.5","196.5","200.5","207.0","213.0","220.0","227.0","234.5","248.5"
"279.0","284.5","291.0","299.5","307.0","315.0","322.0","326.0","326.5"
"289.0","297.5","313.0","335.5","350.5","366.0","376.0","383.0","387.0","389.5","390.0","390.5","391.0","391.5","392.0","392.0","392.0","392.0","388.0","382.0","376.0","369.5","362.5","354.5","348.5","342.5","338.0","333.5","331.0","328.5","322.0","315.5"
"250.5","243.5","237.0","229.5","224.0","219.5","217.0","216.0","216.0","216.0","216.5","220.0","227.0","237.0","250.5","266.5","288.0","308.5","328.0","347.5","365.0","382.5","397.5","410.0","418.0","425.0","428.5","430.5","430.5","430.5","416.0","388.5"
"324.0","323.0","322.0","318.5","313.5","305.5","297.5","288.5","276.5","258.0","256.5"
"245.5","247.5","255.5","269.0","286.5","308.5","328.0","346.5","363.0","386.5","388.0"
