"141.5","146.0","153.5","159.0","166.0","168.5","170.5"
"80.5","87.5","97.5","107.5","120.0","131.5","133.0"
"103.5","108.0","118.0","130.0","149.5","171.0","194.5","214.5","225.0","230.5","231.5","231.5","215.5","193.0","166.5","142.0","121.5","104.0","94.0","85.5","83.5"
"182.0","183.0","183.0","183.0","183.0","183.0","185.0","188.5","192.0","195.5","198.0","202.5","216.5","238.5","262.5","285.0","304.0","318.5","326.5","335.5","337.5"
"191.0","194.5","194.5","194.5","194.5","192.5","192.5","192.5","192.5","192.5","194.0","197.5"
"232.0","240.5","251.5","270.0","302.5","334.5","363.5","386.5","406.0","416.5","421.0","416.0"
"193.0","200.0","210.0","223.0","234.5","243.5","252.0","253.5"
"246.0","249.5","258.0","272.5","289.0","304.0","320.5","322.0"
"248.5","229.5","211.0","209.5"
"216.5","235.5","247.0","248.5"
"267.5","273.5","278.0","283.0","290.0","300.0","315.0","343.5","358.0","366.0","371.5","375.5","377.5","378.0","378.0","378.0","378.0","375.5","372.5","370.0","367.5","366.5","365.0","362.0","353.0","339.5","328.0","326.5"
"226.0","223.5","223.5","223.0","221.5","221.0","220.0","214.0","211.5","211.5","211.5","213.5","218.5","226.5","240.0","261.0","290.0","318.5","346.0","364.0","376.0","381.5","382.5","382.5","367.0","340.5","311.0","309.0"
"311.5","312.5","312.5","312.5","311.5","304.0","293.0","280.0","265.5"
"231.0","238.5","252.0","270.0","298.5","328.0","358.5","389.0","415.5"
