"161.5","185.0","211.0","245.0","281.0","315.0","343.0","362.0","373.5","379.5","379.5","381.0"
"221.0","219.0","214.0","200.0","193.5","189.5","183.0","180.0","179.5","179.0","176.5","175.0"
"266.5","267.5","267.5","269.5","273.0","276.5","280.0","281.0","282.0","285.0","286.5","287.0","287.0","287.0","285.0","281.0","277.5","270.0","268.0"
"107.5","111.0","115.0","131.5","160.0","189.5","230.0","269.5","314.0","347.5","377.5","406.0","425.5","447.0","460.5","471.5","473.5","465.5","464.0"
"168.5","183.0","197.5","211.0","220.5","222.0"
"297.0","294.0","288.0","286.0","286.5","287.5"
"142.5","149.5","162.5","181.5","202.5","224.5","226.5"
"391.5","382.0","375.5","360.0","346.5","328.0","326.5"
"345.0","338.5","328.0","317.5","308.0","306.5"
"228.5","242.0","254.5","271.0","290.5","292.0"
"316.5","322.5","332.0","346.0","363.5","381.0","397.0","414.0","426.0","436.5","442.0","443.5"
"313.5","321.0","328.0","343.0","356.5","371.0","377.0","381.5","381.5","380.0","374.5","372.5"
"365.0","370.0","377.5","387.0","398.5","400.0"
"90.0","93.0","107.0","115.5","134.0","136.0"
