"180.5","196.5","217.0","245.5","276.5","309.0","338.0","359.0","377.0","389.5","397.0","398.5"
"220.0","217.0","206.0","196.5","192.0","181.0","172.0","168.5","166.5","164.5","162.5","160.5"
"287.5","283.5","283.5","283.5","287.0","292.0","296.5","299.5","299.5","299.5","299.5","297.5","297.0","297.0","296.5","295.5","294.0"
"113.5","134.5","157.0","188.5","221.0","261.0","294.5","324.0","357.5","391.5","419.5","437.0","450.0","462.0","467.5","467.5","468.0"
"219.5","234.0","240.5","246.0","251.0","252.5"
"282.0","282.5","282.5","286.0","291.0","292.5"
"165.0","178.5","197.5","220.5","245.0","268.0","269.5"
"377.5","376.0","362.0","349.5","331.5","315.5","313.5"
"354.0","343.5","332.0","325.0","321.5","319.5"
"231.0","244.5","263.5","274.5","289.5","291.0"
"345.5","354.0","366.0","384.0","403.0","419.0","434.0","448.0","460.0","462.0"
"320.0","324.0","340.0","351.5","367.0","373.5","375.5","375.5","366.0","364.5"
"370.0","373.0","378.5","389.5","399.0","400.5"
"99.5","112.0","118.0","132.0","141.0","142.5"
