"127.5","130.0","137.0","149.5","163.5","176.0","184.5","190.0","192.0"
"145.5","142.5","142.5","145.5","153.5","163.0","167.0","170.0","171.5"
"81.0","87.5","101.5","121.5","140.0","159.0","174.5","187.5","195.0","198.0","197.5","182.0","163.0","141.5","121.5","104.0","95.0","88.0"
"270.0","268.5","262.5","252.0","241.0","229.0","221.0","214.0","211.0","211.0","216.5","238.0","263.5","291.5","318.0","340.5","353.0","361.0"
"173.0","173.0","173.0","173.0","173.5","173.5","173.5","173.0","172.5","172.5","172.5","172.5"
"257.0","259.0","267.5","286.0","314.5","335.5","357.0","375.5","393.5","403.0","409.0","410.5"
"236.5","232.0","224.0","213.5","203.0","193.0"
"218.5","224.0","237.5","251.0","263.5","273.0"
"179.5","182.0","187.5","197.5","209.0","221.0","229.0","236.0","237.5"
"254.5","256.5","263.0","274.0","287.5","297.5","303.0","306.0","307.5"
"290.5","295.5","309.0","325.5","347.5","371.0","392.0","414.0","434.0","446.5","451.5","451.5","445.0","425.0","401.5","390.0","380.0","368.0","359.5","353.0","351.5","349.0"
"244.5","239.0","232.0","224.0","216.0","209.5","206.5","206.5","214.0","228.5","250.5","277.5","305.0","341.5","371.0","379.5","384.5","384.5","381.5","363.0","334.5","311.0"
"388.0","379.5","361.5","340.5","319.0","298.0","296.5"
"215.5","221.0","247.0","281.5","319.0","354.0","355.5"
