"189.5","195.0","204.5","219.0","242.0","267.5","294.0","319.5","343.5","363.0","379.5","390.5","396.5","399.0","399.0","400.5"
"195.5","194.5","194.5","188.5","175.5","168.0","159.5","148.0","142.5","138.5","133.5","129.0","125.5","122.5","120.5","119.0"
"299.5","298.5","298.5","298.5","297.5","297.0","297.0","297.0","297.0","296.5","295.0","294.5","293.5","293.0","292.5","292.5","292.5","292.5","292.5","292.5","292.0"
"86.5","90.0","103.0","114.5","136.0","160.0","189.0","216.5","246.5","284.0","318.5","349.5","385.5","418.0","440.0","456.0","473.5","479.0","481.0","471.5","470.0"
"245.0","250.5","253.5","255.0","257.0","258.5"
"265.0","265.0","267.5","270.0","280.0","282.0"
"221.0","228.5","237.0","249.5","263.5","277.5","293.5"
"401.5","402.0","396.0","379.5","360.5","343.0","321.0"
"355.0","352.0","347.0","341.0","332.5","331.0"
"254.5","266.0","272.0","283.5","294.0","295.5"
"324.0","328.0","334.5","342.0","350.0","364.5","374.5","388.0","399.5","411.0","419.5","421.0"
"329.0","335.5","342.5","347.0","351.5","364.5","372.5","384.0","395.0","400.5","404.5","406.0"
"365.0","366.5","370.0","378.0","389.5","391.5"
"44.0","51.0","56.0","60.0","62.5","64.0"
