"93.5","96.0","102.5","111.5","123.0","134.0","144.0","151.5","156.5","159.5","160.0","161.5"
"53.0","56.0","62.0","71.5","82.5","93.5","102.0","108.5","113.5","118.0","124.5","126.5"
"73.0","77.0","87.0","106.5","132.0","152.5","170.5","181.0","185.5","187.0","187.0","180.5","164.0","142.5","119.0","97.5","80.0","66.0","59.0","56.5","56.5","56.5","60.0","75.0","76.5"
"186.0","187.5","187.5","187.5","185.5","182.5","180.0","180.0","180.0","180.0","182.0","189.5","205.0","224.0","245.5","265.5","285.0","301.5","311.0","317.5","321.0","323.5","323.5","319.5","318.0"
"134.0","134.5","134.5","134.5","134.5","134.5","133.0","130.0","127.5","126.5","125.0","124.5","124.5","124.5","124.5","124.5","125.0"
"235.0","238.5","248.0","259.5","279.5","302.5","330.5","357.5","384.0","406.5","428.0","443.5","457.0","466.0","471.5","474.0","472.5"
"204.5","200.0","196.0","191.5","183.0","169.0","153.0","140.0","132.5","129.0"
"214.0","218.0","223.0","228.5","240.0","254.0","269.5","281.0","283.0","282.0"
"130.0","132.0","134.5","139.0","146.0","153.5","162.5","178.0","194.5","209.5","220.0","228.5","234.0","236.5","238.0","238.5","237.5","236.0"
"245.0","249.0","254.0","262.0","274.0","287.5","304.0","322.0","336.0","348.5","356.5","362.0","365.5","367.5","369.5","369.5","369.5","370.5"
"329.5","331.0","343.5","366.5","389.5","410.0","422.5","430.5","435.0","436.0","436.5","435.5","431.0","426.0","419.5","411.5","402.0","393.5","384.5","376.5","370.5","366.0","361.5","357.5","353.0","347.0","333.0"
"233.5","228.5","219.5","208.0","197.5","189.0","185.0","183.0","183.0","183.0","184.0","193.0","207.0","225.0","250.5","277.0","304.0","329.0","352.5","372.5","388.0","402.5","411.0","417.5","421.0","423.0","419.0"
"336.5","333.5","329.0","321.5","312.0","296.5","277.0","256.0","228.0"
"228.5","238.0","251.5","274.5","301.0","330.5","361.5","398.0","440.0"
