"135.0","138.0","139.0","142.0","147.0","153.0","158.5","163.5","168.0","172.5","175.0","176.5"
"76.5","80.5","84.5","89.5","96.5","104.5","113.5","122.0","130.0","138.5","148.0","149.5"
"109.5","119.0","134.0","153.0","171.0","186.5","197.0","203.0","206.5","207.5","208.0","208.0","208.0","205.5","202.0","197.5","192.0","185.0","175.5","163.5","152.5","141.5","131.5","121.0","111.5","104.5","92.5","79.5","78.0"
"215.5","214.0","208.5","202.0","195.0","191.0","189.0","188.0","188.0","188.0","188.0","189.5","191.5","195.0","200.5","208.0","217.5","229.5","243.0","261.0","280.0","300.0","320.0","340.0","358.0","372.0","391.0","408.5","410.0"
"171.5","171.5","171.5","171.5","171.5","172.0","172.0","172.0","170.5","169.0","167.5","166.5","166.5","166.5","167.0","168.5"
"287.0","291.5","302.0","315.0","333.0","353.0","374.5","396.0","415.5","428.5","437.0","442.0","445.0","445.5","444.0","442.5"
"240.0","238.5","235.0","229.0","221.5","215.5","208.0","194.0"
"238.0","240.5","249.5","260.0","270.5","279.5","286.0","295.0"
"170.5","173.5","179.5","187.0","197.5","209.5","221.5","233.0","241.0","247.0","252.0","256.0","260.5","262.5"
"260.5","264.0","270.5","280.5","292.0","304.0","315.0","324.5","331.0","336.5","340.5","343.5","346.0","347.5"
"299.5","299.5","311.5","333.5","356.0","377.0","391.5","399.5","404.5","407.0","408.5","409.0","409.0","409.0","409.0","409.5","409.5","409.5","409.5","409.5","406.5","403.0","399.0","393.5","387.0","381.0","376.0","372.5","369.0","355.5","343.5","336.0","329.0","322.0","320.5"
"264.5","260.0","250.5","237.5","226.0","216.5","211.0","207.5","206.5","206.5","206.5","206.5","212.0","221.0","233.0","248.0","267.5","287.0","309.5","332.0","354.5","374.5","393.0","410.0","423.0","432.0","437.5","440.0","440.0","430.0","410.0","387.5","366.0","343.5","342.0"
"333.5","332.0","330.0","324.0","316.5","305.5","293.0","278.5","264.0","248.5","246.5"
"244.5","250.5","261.5","279.5","304.0","327.0","350.5","372.5","393.5","417.0","418.5"
