"216.5","217.0","222.5","231.0","241.0","256.0","273.5","292.5","313.5","334.5","357.0","378.5","397.0","416.0","428.5","440.0","447.0","448.5"
"168.0","168.0","168.0","168.0","168.0","168.0","167.5","166.5","165.5","164.0","162.5","160.0","157.5","155.0","153.0","151.0","151.0","149.0"
"316.0","318.5","318.5","319.0","319.0","319.5","319.5","319.5","319.5","319.0","317.0","315.5","314.0","312.5","311.5","310.5","310.0","309.5","309.5","309.5","309.0","309.0","308.0","305.5","301.5","295.0","287.5","280.5","270.5","260.5","250.0","240.0","238.5"
"90.0","94.5","104.5","111.0","129.0","141.0","162.5","186.0","215.0","240.5","267.0","294.0","320.5","347.0","372.0","394.0","416.5","428.0","445.0","452.0","456.0","459.0","459.5","459.5","456.5","448.5","435.0","427.5","409.0","401.5","388.5","379.0","377.5"
"220.5","228.0","231.5","235.5","239.0","243.5","247.0","248.5"
"208.0","216.0","217.5","219.0","222.0","227.0","233.5","235.0"
"174.5","177.0","178.0","179.0","180.0","180.5","181.5","183.0","184.5","185.5","187.5","191.0","197.0","205.5","213.5","226.0","236.0","237.5"
"338.5","342.0","345.0","346.0","347.0","348.0","349.5","350.0","351.0","351.5","351.5","351.5","345.0","331.5","323.5","305.0","297.0","295.5"
"436.0","430.5","427.5","421.0","413.0","403.0","395.5","388.0","382.0","380.0"
"197.5","204.5","211.5","215.0","219.0","223.5","228.5","235.0","238.5","240.0"
"367.5","370.5","378.5","387.5","400.5","416.5","430.0","448.0","465.0","479.0","494.0","506.0","514.0","520.0","521.5"
"278.0","286.0","293.0","296.5","303.5","317.5","323.5","335.5","346.5","351.5","360.5","368.0","371.5","373.0","374.5"
"421.0","427.0","430.5","435.5","441.0","446.0","454.0","462.5","467.5","469.0"
"60.5","64.5","66.0","73.5","82.0","86.5","93.5","104.5","111.0","112.5"
